,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA,Arrival_STT
512,JNA226,FUK,21:50,21:58,21:58,착륙
513,AAR384,SIN,21:55,21:36,21:36,착륙
514,CDG4777,TAO,21:55,21:42,21:42,착륙
515,JJA1107,NRT,22:00,21:49,21:49,착륙
516,AAR105,NRT,22:05,22:06,22:06,착륙
517,AAR117,KIX,22:05,22:04,22:04,착륙
518,KAL462,DAD,22:05,21:54,21:54,착륙
519,AAR135,FUK,22:10,21:56,21:56,착륙
520,AAR952,HAN,22:10,23:01,23:01,착륙
521,CSN3089,SZX,22:15,22:09,22:09,착륙
522,PAL492,CRK,22:15,21:17,21:17,착륙
523,SIA602,SIN,22:15,22:19,22:19,착륙
524,TWB294,FUK,22:25,22:39,22:39,착륙
525,KAL694,TPE,22:30,22:23,22:23,착륙
526,KAL822,DLC,22:30,22:37,22:37,착륙
527,CRK622,HKG,22:35,22:01,22:01,착륙
528,KAL602,HKG,22:35,22:14,22:14,착륙
529,KAL782,FUK,22:35,22:56,22:56,착륙
530,AIH711,UUS,22:40,22:11,22:11,착륙
531,CEB188,MNL,22:40,22:48,22:48,착륙
532,HVN406,SGN,22:40,22:26,22:26,착륙
533,PAC232,CVG,22:40,22:16,22:16,착륙
534,VJC838,CXR,22:45,23:05,23:05,착륙
535,ASV753,NRT,22:50,23:00,23:00,착륙
536,GAP2482,TAG,23:00,22:58,22:58,착륙
537,SIA007,LAX,23:05,22:30,22:30,착륙
538,SHU5434,VVO,23:20,23:03,23:03,착륙
539,TAX702,DMK,23:35,23:59,23:59,착륙
540,EVA150,TPE,23:55,23:45,23:45,착륙
