,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA,Arrival_STT
511,KAL782,FUK,22:35,22:13,22:13,착륙
512,CEB188,MNL,22:40,22:11,22:11,착륙
513,VJC838,CXR,22:45,22:48,22:48,착륙
514,ASV753,NRT,22:50,22:59,22:59,착륙
515,JNA210,NRT,22:55,23:04,23:04,착륙
516,GAP2482,TAG,23:00,23:01,23:01,착륙
517,SIA007,LAX,23:05,22:15,22:15,착륙
518,TAX702,DMK,23:35,23:22,23:22,착륙
519,GEC8384,FRA,23:50,23:44,23:44,착륙
520,ETH673,NRT,23:55,23:31,23:32,착륙
521,SHU5434,VVO,23:55,23:34,23:34,착륙
