,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA,Arrival_STT
513,CPA416,HKG,21:15,21:00,21:00,착륙
514,ESR604,NRT,21:15,22:02,22:02,착륙
515,KAL552,NRT,21:15,21:27,21:27,착륙
516,AAR197,NRT,21:20,22:16,22:16,착륙
517,KAL682,SGN,21:25,21:14,21:14,착륙
518,KAL736,OKA,21:35,21:20,21:20,착륙
519,TGW896,SIN,21:35,21:12,21:12,착륙
520,JJA1305,KIX,21:40,21:44,21:44,착륙
521,JJA1405,FUK,21:40,21:46,21:46,착륙
522,KAL484,HAN,21:40,21:19,21:19,착륙
523,SBI559,VVO,21:40,21:37,21:37,착륙
524,TWB204,NRT,21:40,21:58,21:58,착륙
525,HKE626,HKG,21:45,21:23,21:23,착륙
526,MAS038,KUL,21:45,22:09,22:09,착륙
527,APJ011,KIX,21:50,21:51,21:51,착륙
528,CDG4777,TAO,21:55,21:31,21:31,착륙
529,JJA1107,NRT,22:00,22:15,22:15,착륙
530,QTR8870,DOH,22:00,22:26,22:26,착륙
531,AAR105,NRT,22:05,22:40,22:40,착륙
532,AAR117,KIX,22:05,22:06,22:06,착륙
533,KAL462,DAD,22:05,22:13,22:13,착륙
534,AAR135,FUK,22:10,22:03,22:03,착륙
535,SIA602,SIN,22:15,22:07,22:07,착륙
536,XAX508,KUL,22:20,22:24,22:24,착륙
537,TWB294,FUK,22:25,22:11,22:11,착륙
538,AJX8475,NRT,22:30,22:29,22:29,착륙
539,KAL694,TPE,22:30,22:38,22:38,착륙
540,KAL822,DLC,22:30,22:18,22:18,착륙
541,CRK622,HKG,22:35,21:56,21:56,착륙
542,KAL602,HKG,22:35,22:22,22:22,착륙
543,KAL782,FUK,22:35,22:36,22:36,착륙
544,CEB188,MNL,22:40,22:34,22:34,착륙
545,VJC838,CXR,22:45,23:54,23:54,지연
546,ASV753,NRT,22:50,23:08,23:08,착륙
547,GAP2482,TAG,23:00,23:29,23:29,착륙
548,SIA007,LAX,23:05,21:59,21:59,착륙
549,JJA134,CJU,23:20,23:00,23:00,착륙
550,JNA340,CJU,23:30,22:58,22:58,착륙
551,EVA150,TPE,23:55,23:44,23:44,착륙
552,SHU5434,VVO,23:55,23:42,23:42,착륙
