,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA,Arrival_STT
512,FDX9031,KIX,21:35,21:20,21:20,착륙
513,JAL959,NRT,21:35,21:29,21:29,착륙
514,PAC217,LAX,21:35,21:52,21:52,착륙
515,APG9048,CEB,21:40,21:15,21:15,착륙
516,JJA1305,KIX,21:40,22:15,22:15,착륙
517,PAL492,CRK,21:40,21:33,21:33,착륙
518,SHU5434,VVO,21:40,21:23,21:23,착륙
519,TGW896,SIN,21:40,21:09,21:09,착륙
520,AAR952,HAN,21:45,23:20,23:20,지연
521,CES2003,KMG,21:45,21:12,21:12,착륙
522,RBA651,BWN,21:45,21:17,21:17,착륙
523,AAR157,KMI,21:50,21:36,21:36,착륙
524,APJ011,KIX,21:55,21:54,21:54,착륙
525,AAR117,KIX,22:00,22:09,22:09,착륙
526,AAR135,FUK,22:00,22:07,22:07,착륙
527,JNA204,NRT,22:00,22:21,22:21,착륙
528,SIA602,SIN,22:00,21:45,21:45,착륙
529,KAL786,KOJ,22:05,21:43,21:43,착륙
530,SBI559,VVO,22:10,21:59,21:59,착륙
531,AIH711,UUS,22:15,21:41,21:41,착륙
532,GTI654,HKG,22:15,22:28,22:28,착륙
533,KAL728,KIX,22:15,22:19,22:19,착륙
534,CSN315,PEK,22:20,21:56,21:56,착륙
535,KAL462,DAD,22:20,22:12,22:12,착륙
536,PAC232,CVG,22:20,22:23,22:23,착륙
537,TWB294,FUK,22:25,22:25,22:25,착륙
538,ASV522,MFM,22:30,22:42,22:42,착륙
539,KAL602,HKG,22:30,22:52,22:52,착륙
540,SIA007,LAX,22:35,22:02,22:02,착륙
541,UPS48,ANC,22:35,23:08,23:08,착륙
542,CRK622,HKG,22:40,22:37,22:37,착륙
543,KAL484,HAN,22:40,22:40,22:40,착륙
544,KAL782,FUK,22:40,22:35,22:35,착륙
545,GAP2482,TAG,22:45,22:05,22:05,착륙
546,UPS38,SDF,22:45,22:30,22:30,착륙
547,VJC838,CXR,22:45,23:52,23:52,지연
548,JJA1107,NRT,22:50,22:45,22:45,착륙
549,KAL694,TPE,22:55,23:01,23:01,착륙
550,AAR998,TSN,23:00,23:50,23:50,착륙
551,TAX702,DMK,23:05,22:48,22:48,착륙
552,ASV753,NRT,23:25,23:43,23:43,착륙
553,EVA150,TPE,23:55,23:46,23:46,착륙
