,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA,Arrival_STT
512,SIA602,SIN,22:00,21:38,21:38,착륙
513,AAR117,KIX,22:10,21:41,21:41,착륙
514,XAX508,KUL,22:10,22:01,22:01,착륙
515,CSN315,PEK,22:20,21:59,21:59,착륙
516,KAL462,DAD,22:20,22:04,22:04,착륙
517,TWB294,FUK,22:25,22:06,22:06,착륙
518,ASV753,NRT,22:30,22:35,22:35,착륙
519,KAL602,HKG,22:30,22:20,22:20,착륙
520,SIA007,LAX,22:35,21:46,21:46,착륙
521,CEB188,MNL,22:40,22:18,22:18,착륙
522,CRK622,HKG,22:40,22:15,22:15,착륙
523,KAL484,HAN,22:40,22:22,22:22,착륙
524,KAL782,FUK,22:40,22:32,22:32,착륙
525,AJX8475,NRT,22:45,22:28,22:28,착륙
526,GAP2482,TAG,22:45,22:09,22:09,착륙
527,VJC838,CXR,22:45,23:58,23:58,지연
528,TWB290,KIX,22:50,22:25,22:25,착륙
529,KAL694,TPE,22:55,22:47,22:47,착륙
530,TAX702,DMK,23:05,23:02,23:02,착륙
531,UAE328,DXB,23:20,23:44,23:44,착륙
532,GEC8386,FRA,23:30,23:28,23:28,착륙
533,EVA150,TPE,23:55,23:38,23:38,착륙
