,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA,Arrival_STT
512,KAL782,FUK,22:35,22:17,22:17,착륙
513,JNA210,NRT,22:40,22:26,22:26,착륙
514,TWB206,NRT,22:40,22:32,22:32,착륙
515,CDG8095,TAO,22:45,22:34,22:34,착륙
516,VJC838,CXR,22:45,23:23,23:23,착륙
517,ASV753,NRT,22:50,22:39,22:39,착륙
518,JNA208,NRT,22:55,22:36,22:36,착륙
519,GAP2482,TAG,23:00,22:19,22:19,착륙
520,SIA007,LAX,23:05,22:08,22:08,착륙
521,TAX702,DMK,23:35,23:25,23:25,착륙
522,CKS254,ORD,23:50,23:20,23:20,착륙
523,GEC8384,FRA,23:50,23:55,23:55,착륙
524,PAC961,NRT,23:50,23:37,23:37,착륙
525,EVA150,TPE,23:55,23:50,23:50,착륙
526,SHU5434,VVO,23:55,23:44,23:44,착륙
