,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA,Arrival_STT
512,AAR117,KIX,22:00,21:48,21:48,착륙
513,AAR135,FUK,22:00,22:11,22:11,착륙
514,JNA204,NRT,22:00,22:33,22:33,착륙
515,SIA602,SIN,22:00,21:49,21:49,착륙
516,XAX508,KUL,22:10,22:01,22:01,착륙
517,CSN315,PEK,22:20,22:05,22:05,착륙
518,KAL462,DAD,22:20,22:03,22:03,착륙
519,TWB294,FUK,22:25,22:17,22:17,착륙
520,ASV753,NRT,22:30,22:55,22:55,착륙
521,KAL602,HKG,22:30,22:27,22:27,착륙
522,SIA007,LAX,22:35,22:20,22:20,착륙
523,CEB188,MNL,22:40,22:30,22:30,착륙
524,CRK622,HKG,22:40,22:15,22:15,착륙
525,KAL484,HAN,22:40,22:36,22:36,착륙
526,KAL782,FUK,22:40,22:44,22:44,착륙
527,AJX8475,NRT,22:45,22:41,22:41,착륙
528,GAP2482,TAG,22:45,21:57,21:57,착륙
529,KAL694,TPE,22:55,23:09,23:09,착륙
530,TAX702,DMK,23:05,23:35,23:35,착륙
531,UAE328,DXB,23:20,23:14,23:14,착륙
532,TWB206,NRT,23:45,23:26,23:26,착륙
533,EVA150,TPE,23:55,23:51,23:51,착륙
