,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA,Arrival_STT
512,JNA204,NRT,22:00,22:02,22:02,착륙
513,SIA602,SIN,22:00,21:43,21:43,착륙
514,UPS67,ANC,22:00,21:26,21:26,착륙
515,AAR117,KIX,22:05,21:48,21:48,착륙
516,KAL486,DAD,22:05,21:59,21:59,착륙
517,AAR105,NRT,22:10,22:21,22:21,착륙
518,CES5085,TNA,22:10,22:24,22:24,착륙
519,SWM211,REP,22:10,22:04,22:04,착륙
520,XAX508,KUL,22:10,22:13,22:13,착륙
521,APG888,MNL,22:15,22:11,22:11,착륙
522,QDA9901,TAO,22:15,21:31,21:31,착륙
523,UPS185,ANC,22:15,21:53,21:53,착륙
524,CSN315,PEK,22:20,22:07,22:07,착륙
525,TWB294,FUK,22:25,22:09,22:09,착륙
526,ASV753,NRT,22:30,23:00,23:00,착륙
527,KAL782,FUK,22:35,22:27,22:27,착륙
528,KAL602,HKG,22:45,22:31,22:31,착륙
529,VJC838,CXR,22:45,23:22,23:22,착륙
530,CDG4721,TAO,22:50,22:38,22:38,착륙
531,JJA1107,NRT,22:50,22:41,22:41,착륙
532,TWB290,KIX,22:50,22:36,22:36,착륙
533,KAL694,TPE,22:55,22:44,22:44,착륙
534,TAX702,DMK,23:05,23:03,23:03,착륙
535,AAR241,SEA,23:30,23:40,23:40,착륙
536,ABW649,SVO,23:50,23:58,23:58,착륙
537,ABW692,SVO,23:50,23:46,23:46,착륙
538,EVA150,TPE,23:55,23:43,23:43,착륙
