지점,일시(UTC),기압(hPa),고도(gpm),기온(°C),이슬점온도(°C),풍향(deg),풍속(knot)
47102,2019-02-20 12:00,150,13680,-53.5,-85.5,265,124
47102,2019-02-20 12:00,200,11810,-46.5,-80.5,265,118
47102,2019-02-20 12:00,250,10330,-50.9,-82.9,260,111
47102,2019-02-20 12:00,300,9140,-47.9,-58.9,265,85
47102,2019-02-20 12:00,400,7170,-32.3,-38.3,270,77
47102,2019-02-20 12:00,500,5570,-22.1,-64.1,285,54
47102,2019-02-20 12:00,700,3026,-8.7,-23.7,315,25
47102,2019-02-20 12:00,850,1512,-4.9,-14.9,335,13
47102,2019-02-20 12:00,925,845,-3.3,-14.3,340,23
47102,2019-02-20 12:00,1000,225,.6,-5.4,325,16
47102,2019-02-21 00:00,10,31030,-37.5,-74.5,90,33
47102,2019-02-21 00:00,20,26350,-46.9,-80.9,60,14
47102,2019-02-21 00:00,30,23710,-54.5,-85.5,325,31
47102,2019-02-21 00:00,50,20510,-63.5,-91.5,265,47
47102,2019-02-21 00:00,70,18450,-62.3,-91.3,275,58
47102,2019-02-21 00:00,100,16250,-58.7,-88.7,255,66
47102,2019-02-21 00:00,150,13660,-51.1,-83.1,255,104
47102,2019-02-21 00:00,200,11780,-51.5,-83.5,265,98
47102,2019-02-21 00:00,250,10320,-50.1,-83.1,265,89
47102,2019-02-21 00:00,300,9120,-47.1,-81.1,265,65
47102,2019-02-21 00:00,400,7170,-34.1,-67.1,280,61
47102,2019-02-21 00:00,500,5580,-23.9,-45.9,285,34
47102,2019-02-21 00:00,700,3050,-9.9,-24.9,345,17
47102,2019-02-21 00:00,850,1534,-3.7,-17.7,10,14
47102,2019-02-21 00:00,925,862,-.9,-13.9,355,16
47102,2019-02-21 00:00,1000,238,1.4,-4.6,335,12
47102,2019-02-21 12:00,10,30920,-43.5,-78.5,35,26
47102,2019-02-21 12:00,20,26280,-46.3,-80.3,355,33
47102,2019-02-21 12:00,30,23640,-54.7,-85.7,320,19
47102,2019-02-21 12:00,50,20450,-62.5,-91.5,305,40
47102,2019-02-21 12:00,70,18380,-63.3,-91.3,270,62
47102,2019-02-21 12:00,100,16180,-59.3,-89.3,250,78
47102,2019-02-21 12:00,150,13600,-54.9,-85.9,265,105
47102,2019-02-21 12:00,200,11780,-58.3,-88.3,255,100
47102,2019-02-21 12:00,250,10360,-56.5,-71.5,265,94
47102,2019-02-21 12:00,300,9180,-47.1,-80.1,275,85
47102,2019-02-21 12:00,400,7220,-32.1,-59.1,295,56
47102,2019-02-21 12:00,500,5610,-22.3,-54.3,300,32
47102,2019-02-21 12:00,700,3065,-6.1,-34.1,295,7
47102,2019-02-21 12:00,850,1529,.4,-30.6,320,10
47102,2019-02-21 12:00,925,851,1.4,-19.6,360,15
47102,2019-02-21 12:00,1000,223,1.8,-5.2,345,17
47102,2019-02-22 00:00,10,30920,-39.9,-75.9,90,9
47102,2019-02-22 00:00,20,26270,-48.5,-81.5,295,13
47102,2019-02-22 00:00,30,23620,-53.3,-85.3,285,21
47102,2019-02-22 00:00,50,20410,-61.7,-90.7,275,57
47102,2019-02-22 00:00,70,18340,-62.3,-91.3,265,52
47102,2019-02-22 00:00,100,16120,-58.7,-88.7,265,86
47102,2019-02-22 00:00,150,13550,-55.9,-86.9,255,86
47102,2019-02-22 00:00,200,11720,-57.9,-87.9,255,72
47102,2019-02-22 00:00,250,10320,-59.7,-71.7,260,33
47102,2019-02-22 00:00,300,9160,-49.3,-58.3,260,35
47102,2019-02-22 00:00,400,7200,-33.7,-46.7,265,28
47102,2019-02-22 00:00,500,5600,-20.7,-49.7,270,27
47102,2019-02-22 00:00,700,3043,-7.5,-34.5,315,8
47102,2019-02-22 00:00,850,1510,1,-32,360,6
47102,2019-02-22 00:00,925,835,-.1,-15.1,355,16
47102,2019-02-22 00:00,1000,208,2,-3,350,13
47102,2019-02-22 12:00,20,26250,-49.7,-82.7,265,23
47102,2019-02-22 12:00,30,23630,-52.9,-84.9,295,39
47102,2019-02-22 12:00,50,20400,-62.1,-91.1,280,31
47102,2019-02-22 12:00,70,18310,-58.9,-88.9,265,61
47102,2019-02-22 12:00,100,16070,-57.7,-87.7,270,63
47102,2019-02-22 12:00,150,13500,-53.9,-77.9,260,70
47102,2019-02-22 12:00,200,11670,-59.7,-69.7,275,51
47102,2019-02-22 12:00,250,10290,-60.5,-68.5,270,42
47102,2019-02-22 12:00,300,9120,-50.1,-56.1,270,42
47102,2019-02-22 12:00,400,7170,-33.5,-37.4,280,30
47102,2019-02-22 12:00,500,5580,-23.9,-35.9,320,14
47102,2019-02-22 12:00,700,3044,-7.7,-29.7,40,22
47102,2019-02-22 12:00,850,1509,.6,-22.4,360,19
47102,2019-02-22 12:00,925,827,3.6,-25.4,5,22
47102,2019-02-22 12:00,1000,192,3.8,-7.2,340,18
47102,2019-02-23 00:00,30,23590,-53.9,-84.9,260,25
47102,2019-02-23 00:00,50,20360,-59.5,-89.5,270,49
47102,2019-02-23 00:00,70,18270,-59.5,-89.5,285,54
47102,2019-02-23 00:00,100,16030,-59.1,-89.1,280,75
47102,2019-02-23 00:00,150,13470,-55.1,-86.1,275,68
47102,2019-02-23 00:00,200,11640,-56.1,-87.1,275,66
47102,2019-02-23 00:00,250,10230,-56.3,-82.3,270,44
47102,2019-02-23 00:00,300,9060,-53.1,-62.1,270,19
47102,2019-02-23 00:00,400,7140,-38.5,-43.5,305,14
47102,2019-02-23 00:00,500,5570,-28.1,-54.1,350,15
47102,2019-02-23 00:00,700,3063,-8.1,-31.1,25,19
47102,2019-02-23 00:00,850,1527,1.2,-23.8,15,14
47102,2019-02-23 00:00,925,843,4,-20,55,17
47102,2019-02-23 00:00,1000,208,5.4,-13.6,20,11
47102,2019-02-23 12:00,10,30770,-40.1,-76.1,315,18
47102,2019-02-23 12:00,20,26170,-50.7,-82.7,260,22
47102,2019-02-23 12:00,30,23540,-55.3,-86.3,275,28
47102,2019-02-23 12:00,50,20330,-60.9,-89.9,275,54
47102,2019-02-23 12:00,70,18250,-60.7,-89.7,280,47
47102,2019-02-23 12:00,100,16030,-59.1,-89.1,275,66
47102,2019-02-23 12:00,150,13480,-58.5,-88.5,270,76
47102,2019-02-23 12:00,200,11660,-57.5,-87.5,270,60
47102,2019-02-23 12:00,250,10250,-54.1,-85.1,270,44
47102,2019-02-23 12:00,300,9070,-50.5,-70.5,285,27
47102,2019-02-23 12:00,400,7150,-39.1,-46.1,315,8
47102,2019-02-23 12:00,500,5590,-27.9,-48.9,305,6
47102,2019-02-23 12:00,700,3070,-8.3,-28.3,270,4
47102,2019-02-23 12:00,850,1530,3,-22,105,6
47102,2019-02-23 12:00,925,848,3.4,-17.6,135,9
47102,2019-02-23 12:00,1000,212,5.8,-11.2,250,4
47102,2019-02-24 00:00,20,26210,-50.7,-82.7,285,23
47102,2019-02-24 00:00,30,23580,-55.3,-86.3,260,31
47102,2019-02-24 00:00,50,20370,-60.3,-89.3,265,52
47102,2019-02-24 00:00,70,18280,-61.7,-90.7,285,67
47102,2019-02-24 00:00,100,16060,-59.7,-89.7,275,85
47102,2019-02-24 00:00,150,13510,-57.5,-87.5,275,70
47102,2019-02-24 00:00,200,11690,-60.9,-84.9,285,57
47102,2019-02-24 00:00,250,10300,-59.3,-79.3,310,39
47102,2019-02-24 00:00,300,9130,-50.9,-72.9,325,39
47102,2019-02-24 00:00,400,7190,-34.1,-53.1,315,19
47102,2019-02-24 00:00,500,5590,-23.5,-44.5,290,18
47102,2019-02-24 00:00,700,3060,-8.3,-31.3,275,16
47102,2019-02-24 00:00,850,1524,1.8,-25.2,295,10
47102,2019-02-24 00:00,925,843,2.4,-14.6,255,11
47102,2019-02-24 00:00,1000,211,3.4,-6.6,265,5
47102,2019-02-24 12:00,10,30760,-48.3,-81.3,290,21
47102,2019-02-24 12:00,20,26160,-49.3,-82.3,275,34
47102,2019-02-24 12:00,30,23550,-54.9,-85.9,260,40
47102,2019-02-24 12:00,50,20340,-61.7,-90.7,285,54
47102,2019-02-24 12:00,70,18260,-63.9,-91.9,275,62
47102,2019-02-24 12:00,100,16070,-58.9,-88.9,265,76
47102,2019-02-24 12:00,150,13510,-54.5,-85.5,270,75
47102,2019-02-24 12:00,200,11690,-63.3,-71.3,270,69
47102,2019-02-24 12:00,250,10320,-58.5,-65.5,270,77
47102,2019-02-24 12:00,300,9140,-48.1,-56.1,275,65
47102,2019-02-24 12:00,400,7180,-31.7,-46.7,275,49
47102,2019-02-24 12:00,500,5570,-22.7,-54.7,275,34
47102,2019-02-24 12:00,700,3034,-8.3,-25.3,275,27
47102,2019-02-24 12:00,850,1506,0,-16,290,18
47102,2019-02-24 12:00,925,825,3.6,-14.4,300,18
47102,2019-02-24 12:00,1000,190,5.2,-15.8,280,10
47102,2019-02-25 00:00,10,30870,-36.5,-73.5,340,9
47102,2019-02-25 00:00,20,26220,-51.5,-83.5,210,16
47102,2019-02-25 00:00,30,23590,-54.7,-85.7,285,39
47102,2019-02-25 00:00,50,20410,-62.3,-91.3,285,45
47102,2019-02-25 00:00,70,18310,-60.7,-89.7,280,75
47102,2019-02-25 00:00,100,16080,-56.5,-87.5,265,83
47102,2019-02-25 00:00,150,13510,-55.1,-86.1,275,91
47102,2019-02-25 00:00,200,11670,-57.9,-86.9,265,89
47102,2019-02-25 00:00,250,10270,-56.1,-72.1,270,73
47102,2019-02-25 00:00,300,9090,-48.9,-61.9,270,64
47102,2019-02-25 00:00,400,7140,-34.1,-39.1,275,44
47102,2019-02-25 00:00,500,5540,-23.7,-43.7,290,24
47102,2019-02-25 00:00,700,3019,-9.9,-21.9,310,22
47102,2019-02-25 00:00,850,1501,-3.7,-19.7,345,25
47102,2019-02-25 00:00,925,831,-.9,-21.9,5,22
47102,2019-02-25 00:00,1000,205,2.2,-9.8,355,20
47102,2019-02-25 12:00,20,26200,-51.5,-83.5,290,25
47102,2019-02-25 12:00,30,23610,-56.3,-87.3,280,22
47102,2019-02-25 12:00,50,20400,-58.1,-88.1,265,56
47102,2019-02-25 12:00,70,18310,-59.7,-89.7,275,62
47102,2019-02-25 12:00,100,16090,-58.1,-88.1,255,92
47102,2019-02-25 12:00,150,13490,-51.9,-83.9,270,86
47102,2019-02-25 12:00,200,11640,-55.1,-86.1,275,78
47102,2019-02-25 12:00,250,10210,-55.5,-75.5,280,60
47102,2019-02-25 12:00,300,9040,-51.9,-69.9,280,49
47102,2019-02-25 12:00,400,7120,-37.9,-42.9,290,36
47102,2019-02-25 12:00,500,5540,-25.9,-31.9,300,26
47102,2019-02-25 12:00,700,3030,-9.7,-30.7,310,28
47102,2019-02-25 12:00,850,1509,-1.9,-24.9,325,16
47102,2019-02-25 12:00,925,833,-.7,-24.7,340,18
47102,2019-02-25 12:00,1000,209,2.4,-8.6,325,17
47102,2019-02-26 00:00,100,16100,-57.1,-87.1,270,65
47102,2019-02-26 00:00,150,13520,-54.5,-85.5,280,95
47102,2019-02-26 00:00,200,11680,-56.7,-86.7,280,88
47102,2019-02-26 00:00,250,10280,-57.7,-73.7,290,84
47102,2019-02-26 00:00,300,9120,-50.7,-66.7,285,94
47102,2019-02-26 00:00,400,7170,-34.3,-43.3,290,78
47102,2019-02-26 00:00,500,5570,-23.3,-47.3,295,50
47102,2019-02-26 00:00,700,3044,-9.3,-23.3,315,25
47102,2019-02-26 00:00,850,1522,-1.3,-23.3,340,14
47102,2019-02-26 00:00,925,848,0,-24,10,21
47102,2019-02-26 00:00,1000,222,1.2,-9.8,350,13
47102,2019-02-26 12:00,20,26230,-52.3,-84.3,325,7
47102,2019-02-26 12:00,30,23650,-55.7,-86.7,305,27
47102,2019-02-26 12:00,50,20440,-61.5,-90.5,265,38
47102,2019-02-26 12:00,70,18340,-59.5,-89.5,285,75
47102,2019-02-26 12:00,100,16100,-58.7,-88.7,275,86
47102,2019-02-26 12:00,150,13550,-57.7,-71.7,270,93
47102,2019-02-26 12:00,200,11750,-61.9,-71.9,260,111
47102,2019-02-26 12:00,250,10350,-56.7,-64.7,260,86
47102,2019-02-26 12:00,300,9170,-46.7,-53.7,260,76
47102,2019-02-26 12:00,400,7200,-31.5,-35.4,265,43
47102,2019-02-26 12:00,500,5590,-21.1,-25,260,34
47102,2019-02-26 12:00,700,3046,-8.5,-19.5,315,14
47102,2019-02-26 12:00,850,1518,-1.3,-17.3,360,11
47102,2019-02-26 12:00,925,842,1.4,-17.6,350,19
47102,2019-02-26 12:00,1000,211,2.6,-5.4,330,12
47102,2019-02-27 00:00,100,16140,-54.1,-85.1,265,83
47102,2019-02-27 00:00,150,13530,-51.9,-83.9,260,78
47102,2019-02-27 00:00,200,11680,-57.9,-80.9,265,83
47102,2019-02-27 00:00,250,10290,-59.1,-70.1,260,55
47102,2019-02-27 00:00,300,9120,-48.9,-59.9,265,55
47102,2019-02-27 00:00,400,7160,-32.5,-53.5,260,39
47102,2019-02-27 00:00,500,5550,-21.7,-25.3,265,34
47102,2019-02-27 00:00,700,3023,-11.7,-12.5,210,6
47102,2019-02-27 00:00,850,1511,-3.3,-18.3,335,11
47102,2019-02-27 00:00,925,837,1.8,-18.2,325,6
47102,2019-02-27 00:00,1000,203,5.4,-15.6,55,6
47102,2019-02-27 12:00,20,26300,-53.1,-85.1,95,3
47102,2019-02-27 12:00,30,23690,-56.3,-87.3,265,29
47102,2019-02-27 12:00,50,20490,-58.9,-88.9,235,28
47102,2019-02-27 12:00,70,18370,-59.1,-89.1,250,55
47102,2019-02-27 12:00,100,16120,-52.5,-84.5,275,53
47102,2019-02-27 12:00,150,13520,-53.9,-84.9,270,90
47102,2019-02-27 12:00,200,11660,-55.3,-86.3,260,89
47102,2019-02-27 12:00,250,10250,-58.7,-67.7,255,87
47102,2019-02-27 12:00,300,9080,-48.3,-57.3,250,84
47102,2019-02-27 12:00,400,7130,-34.3,-38.2,250,54
47102,2019-02-27 12:00,500,5530,-22.1,-35.1,265,38
47102,2019-02-27 12:00,700,3002,-11.9,-16.1,295,16
47102,2019-02-27 12:00,850,1490,-2.9,-6.3,305,16
47102,2019-02-27 12:00,925,814,2.2,-11.8,315,10
47102,2019-02-27 12:00,1000,179,6,-16,305,9
47102,2019-02-28 00:00,10,31060,-35.3,-72.3,80,13
47102,2019-02-28 00:00,20,26380,-49.1,-82.1,335,10
47102,2019-02-28 00:00,30,23770,-52.9,-84.9,250,11
47102,2019-02-28 00:00,50,20520,-58.3,-88.3,245,30
47102,2019-02-28 00:00,70,18390,-56.3,-87.3,245,57
47102,2019-02-28 00:00,100,16130,-56.1,-87.1,240,93
47102,2019-02-28 00:00,150,13510,-51.7,-83.7,260,99
47102,2019-02-28 00:00,200,11640,-52.9,-84.9,255,79
47102,2019-02-28 00:00,250,10220,-57.5,-71.5,265,69
47102,2019-02-28 00:00,300,9060,-50.9,-69.9,260,82
47102,2019-02-28 00:00,400,7120,-35.1,-42.1,265,63
47102,2019-02-28 00:00,500,5530,-23.1,-46.1,270,39
47102,2019-02-28 00:00,700,2998,-9.7,-32.7,310,21
47102,2019-02-28 00:00,850,1478,-2.3,-16.3,300,10
47102,2019-02-28 00:00,925,803,1.6,-10.4,360,11
47102,2019-02-28 00:00,1000,172,3,-1.5,330,12
47102,2019-02-28 12:00,10,31010,-39.5,-75.5,115,17
47102,2019-02-28 12:00,20,26370,-51.1,-83.1,0,0
47102,2019-02-28 12:00,30,23740,-53.1,-85.1,190,23
47102,2019-02-28 12:00,50,20490,-56.1,-87.1,245,33
47102,2019-02-28 12:00,70,18370,-55.5,-86.5,270,57
47102,2019-02-28 12:00,100,16100,-54.9,-85.9,260,71
47102,2019-02-28 12:00,150,13490,-51.1,-83.1,265,92
47102,2019-02-28 12:00,200,11630,-52.5,-84.5,275,88
47102,2019-02-28 12:00,250,10200,-53.9,-84.9,275,72
47102,2019-02-28 12:00,300,9020,-50.5,-77.5,265,64
47102,2019-02-28 12:00,400,7100,-38.9,-51.9,275,45
47102,2019-02-28 12:00,500,5530,-26.3,-32.3,275,30
47102,2019-02-28 12:00,700,3012,-9.5,-33.5,290,14
47102,2019-02-28 12:00,850,1494,-2.9,-12.9,335,12
47102,2019-02-28 12:00,925,817,3.2,-12.8,305,16
47102,2019-02-28 12:00,1000,182,5.6,-10.4,305,10
47102,2019-03-01 00:00,70,18360,-56.7,-86.7,260,52
47102,2019-03-01 00:00,100,16110,-56.1,-87.1,255,85
47102,2019-03-01 00:00,150,13500,-54.1,-85.1,270,105
47102,2019-03-01 00:00,200,11650,-54.5,-85.5,275,85
47102,2019-03-01 00:00,250,10220,-55.1,-86.1,275,83
47102,2019-03-01 00:00,300,9040,-49.5,-82.5,285,75
47102,2019-03-01 00:00,400,7110,-37.7,-64.7,285,54
47102,2019-03-01 00:00,500,5530,-26.5,-57.5,280,37
47102,2019-03-01 00:00,700,3021,-10.7,-38.7,310,14
47102,2019-03-01 00:00,850,1509,-3.7,-14.7,5,11
47102,2019-03-01 00:00,925,834,2.8,-15.2,360,9
47102,2019-03-01 00:00,1000,199,3,.3,310,12
47102,2019-03-01 12:00,10,31000,-35.7,-72.7,90,37
47102,2019-03-01 12:00,20,26340,-49.9,-82.9,25,13
47102,2019-03-01 12:00,30,23710,-53.3,-85.3,225,20
47102,2019-03-01 12:00,50,20480,-60.7,-89.7,275,30
47102,2019-03-01 12:00,70,18360,-56.9,-86.9,285,49
47102,2019-03-01 12:00,100,16110,-59.5,-89.5,275,82
47102,2019-03-01 12:00,150,13550,-56.1,-87.1,275,99
47102,2019-03-01 12:00,200,11720,-57.9,-78.9,280,87
47102,2019-03-01 12:00,250,10320,-57.3,-67.3,270,91
47102,2019-03-01 12:00,300,9140,-47.9,-62.9,285,83
47102,2019-03-01 12:00,400,7180,-32.7,-46.7,280,55
47102,2019-03-01 12:00,500,5570,-21.5,-43.5,300,38
47102,2019-03-01 12:00,700,3043,-9.9,-31.9,10,8
47102,2019-03-01 12:00,850,1520,-.9,-18.9,360,13
47102,2019-03-01 12:00,925,841,3.2,-17.8,350,15
47102,2019-03-01 12:00,1000,205,6.2,-10.8,310,12
47102,2019-03-02 00:00,10,31020,-37.3,-74.3,80,25
47102,2019-03-02 00:00,20,26350,-47.7,-80.7,55,9
47102,2019-03-02 00:00,30,23720,-52.7,-84.7,300,18
47102,2019-03-02 00:00,50,20480,-58.5,-88.5,250,34
47102,2019-03-02 00:00,70,18360,-57.7,-87.7,270,58
47102,2019-03-02 00:00,100,18800,-57.9,-87.9,275,78
47102,2019-03-02 00:00,150,15530,-54.5,-85.5,265,93
47102,2019-03-02 00:00,200,13200,-57.7,-86.7,275,99
47102,2019-03-02 00:00,250,11400,-56.1,-70.1,260,94
47102,2019-03-02 00:00,300,9920,-48.7,-58.7,265,68
47102,2019-03-02 00:00,400,7590,-31.5,-52.5,280,58
47102,2019-03-02 00:00,500,5790,-20.9,-45.9,285,43
47102,2019-03-02 00:00,700,3070,-9.7,-31.7,285,6
47102,2019-03-02 00:00,850,1500,-1.9,-15.9,100,7
47102,2019-03-02 00:00,925,816,3.8,-15.2,350,8
47102,2019-03-02 00:00,1000,185,6.4,-9.6,70,7
47102,2019-03-03 00:00,10,31030,-37.1,-74.1,90,15
47102,2019-03-03 00:00,20,26360,-48.5,-81.5,35,4
47102,2019-03-03 00:00,30,23730,-54.5,-85.5,295,9
47102,2019-03-03 00:00,50,20500,-53.9,-84.9,240,37
47102,2019-03-03 00:00,70,18350,-58.7,-88.7,290,67
47102,2019-03-03 00:00,100,16130,-59.1,-89.1,260,93
47102,2019-03-03 00:00,150,13550,-53.5,-84.5,255,99
47102,2019-03-03 00:00,200,11690,-54.5,-85.5,260,102
47102,2019-03-03 00:00,250,10270,-53.7,-74.7,250,67
47102,2019-03-03 00:00,300,9090,-49.9,-57.9,245,38
47102,2019-03-03 00:00,400,7140,-33.3,-36.1,260,31
47102,2019-03-03 00:00,500,5540,-23.1,-33.1,250,9
47102,2019-03-03 00:00,700,2992,-7.3,-31.3,65,9
47102,2019-03-03 00:00,850,1460,-.7,-9.7,20,15
47102,2019-03-03 00:00,925,779,3.8,-4.2,5,7
47102,2019-03-03 00:00,1000,140,7.4,-1.6,35,8
47102,2019-03-03 12:00,20,26360,-48.5,-81.5,75,9
47102,2019-03-03 12:00,30,23720,-53.9,-84.9,240,12
47102,2019-03-03 12:00,50,20470,-55.3,-86.3,275,27
47102,2019-03-03 12:00,70,18350,-58.1,-88.1,245,47
47102,2019-03-03 12:00,100,16100,-54.9,-85.9,265,59
47102,2019-03-03 12:00,150,13490,-52.1,-84.1,260,65
47102,2019-03-03 12:00,200,11630,-53.3,-67.3,240,71
47102,2019-03-03 12:00,250,10200,-56.7,-65.7,245,33
47102,2019-03-03 12:00,300,9030,-51.1,-57.1,255,13
47102,2019-03-03 12:00,400,7090,-34.7,-37.3,245,28
47102,2019-03-03 12:00,500,5500,-23.5,-25.4,240,12
47102,2019-03-03 12:00,700,2976,-7.9,-27.9,75,13
47102,2019-03-03 12:00,850,1443,1.8,-12.2,55,9
47102,2019-03-03 12:00,925,757,5.4,-10.6,355,18
47102,2019-03-03 12:00,1000,117,6.4,-2.6,320,13
47102,2019-03-04 00:00,10,31050,-40.7,-76.7,95,28
47102,2019-03-04 00:00,20,26380,-46.7,-80.7,110,6
47102,2019-03-04 00:00,30,23730,-51.9,-83.9,5,3
47102,2019-03-04 00:00,50,20480,-59.3,-89.3,245,30
47102,2019-03-04 00:00,70,18350,-55.9,-86.9,265,44
47102,2019-03-04 00:00,100,16080,-54.9,-85.9,270,62
47102,2019-03-04 00:00,150,13460,-52.5,-84.5,270,65
47102,2019-03-04 00:00,200,11590,-50.9,-82.9,275,58
47102,2019-03-04 00:00,250,10150,-55.7,-72.7,265,37
47102,2019-03-04 00:00,300,8990,-52.7,-63.7,265,29
47102,2019-03-04 00:00,400,7070,-37.3,-44.3,305,14
47102,2019-03-04 00:00,500,5490,-26.7,-31.7,325,20
47102,2019-03-04 00:00,700,2981,-8.9,-25.9,335,10
47102,2019-03-04 00:00,850,1452,1.8,-12.2,340,13
47102,2019-03-04 00:00,925,766,5.4,-13.6,335,22
47102,2019-03-04 00:00,1000,127,2.6,-1.9,325,16
47102,2019-03-04 12:00,10,30970,-43.1,-78.1,65,33
47102,2019-03-04 12:00,20,26320,-48.1,-81.1,45,9
47102,2019-03-04 12:00,30,23690,-54.1,-85.1,220,10
47102,2019-03-04 12:00,50,20440,-56.7,-86.7,270,18
47102,2019-03-04 12:00,70,18310,-57.1,-87.1,260,46
47102,2019-03-04 12:00,100,16070,-56.7,-87.7,280,47
47102,2019-03-04 12:00,150,13480,-53.5,-85.5,270,73
47102,2019-03-04 12:00,200,11620,-52.9,-84.9,280,86
47102,2019-03-04 12:00,250,10190,-53.7,-84.7,285,98
47102,2019-03-04 12:00,300,9010,-50.5,-82.5,285,77
47102,2019-03-04 12:00,400,7100,-39.7,-51.7,295,37
47102,2019-03-04 12:00,500,5530,-26.7,-52.7,300,32
47102,2019-03-04 12:00,700,3006,-8.5,-34.5,290,33
47102,2019-03-04 12:00,850,1477,1.8,-9.2,310,24
47102,2019-03-04 12:00,925,788,5.4,-6.6,290,23
47102,2019-03-04 12:00,1000,149,5.2,.9,290,18
47102,2019-03-05 00:00,10,31080,-38.7,-74.7,80,26
47102,2019-03-05 00:00,20,26400,-46.7,-80.7,60,10
47102,2019-03-05 00:00,30,23760,-53.1,-85.1,5,9
47102,2019-03-05 00:00,50,20500,-58.7,-88.7,280,32
47102,2019-03-05 00:00,70,18370,-56.3,-87.3,290,39
47102,2019-03-05 00:00,100,16110,-56.7,-86.7,265,63
47102,2019-03-05 00:00,150,13520,-55.1,-86.1,275,74
47102,2019-03-05 00:00,200,11710,-61.3,-77.3,270,117
47102,2019-03-05 00:00,250,10310,-53.9,-70.9,265,131
47102,2019-03-05 00:00,300,9110,-45.7,-60.7,275,103
47102,2019-03-05 00:00,400,7140,-32.7,-60.7,275,83
47102,2019-03-05 00:00,500,5550,-27.3,-37.3,280,43
47102,2019-03-05 00:00,700,3027,-7.7,-23.7,290,24
47102,2019-03-05 00:00,850,1493,.2,-9.8,290,12
47102,2019-03-05 00:00,925,810,5.4,-9.6,260,13
47102,2019-03-05 00:00,1000,171,4,1.7,220,5
47102,2019-03-05 12:00,20,26360,-48.7,-81.7,330,3
47102,2019-03-05 12:00,30,23740,-54.7,-85.7,285,14
47102,2019-03-05 12:00,50,20490,-55.1,-86.1,350,14
47102,2019-03-05 12:00,70,18380,-59.5,-89.5,270,28
47102,2019-03-05 12:00,100,16130,-56.7,-86.7,265,58
47102,2019-03-05 12:00,150,13540,-53.9,-84.9,265,73
47102,2019-03-05 12:00,200,11700,-56.7,-81.7,255,99
47102,2019-03-05 12:00,250,10280,-54.3,-68.3,250,94
47102,2019-03-05 12:00,300,9090,-46.1,-57.1,255,88
47102,2019-03-05 12:00,400,7110,-32.3,-54.3,260,80
47102,2019-03-05 12:00,500,5530,-26.3,-29,260,47
47102,2019-03-05 12:00,700,3022,-10.7,-15,225,30
47102,2019-03-05 12:00,850,1493,.6,-10.4,250,17
47102,2019-03-05 12:00,925,810,4.6,-6.4,240,19
47102,2019-03-05 12:00,1000,171,7,1,215,13
47102,2019-03-06 00:00,10,31020,-42.1,-77.1,25,21
47102,2019-03-06 00:00,20,26380,-49.3,-82.3,125,14
47102,2019-03-06 00:00,30,23740,-55.9,-86.9,225,8
47102,2019-03-06 00:00,50,20500,-53.9,-84.9,260,30
47102,2019-03-06 00:00,70,18360,-59.5,-89.5,270,30
47102,2019-03-06 00:00,100,16120,-59.9,-89.9,260,65
47102,2019-03-06 00:00,150,13540,-50.5,-82.5,260,72
47102,2019-03-06 00:00,200,11660,-48.5,-81.5,265,78
47102,2019-03-06 00:00,250,10210,-50.1,-83.1,255,88
47102,2019-03-06 00:00,300,9020,-46.7,-80.7,255,89
47102,2019-03-06 00:00,400,7060,-35.7,-59.7,265,70
47102,2019-03-06 00:00,500,5480,-24.9,-54.9,260,58
47102,2019-03-06 00:00,700,2984,-13.3,-17.7,300,22
47102,2019-03-06 00:00,850,1471,-2.1,-5.9,315,12
47102,2019-03-06 00:00,925,793,2,-3,350,13
47102,2019-03-06 00:00,1000,161,4.6,2.1,5,5
47102,2019-03-06 12:00,10,30960,-42.3,-77.3,115,7
47102,2019-03-06 12:00,20,26350,-50.1,-83.1,30,18
47102,2019-03-06 12:00,30,23720,-52.1,-84.1,360,9
47102,2019-03-06 12:00,50,20460,-55.1,-86.1,240,30
47102,2019-03-06 12:00,70,18330,-58.3,-88.3,270,33
47102,2019-03-06 12:00,100,16080,-54.7,-85.7,265,50
47102,2019-03-06 12:00,150,13470,-52.5,-84.5,260,73
47102,2019-03-06 12:00,200,11600,-48.7,-81.7,265,66
47102,2019-03-06 12:00,250,10120,-46.5,-80.5,260,73
47102,2019-03-06 12:00,300,8910,-44.7,-78.7,265,72
47102,2019-03-06 12:00,400,6960,-37.3,-59.3,260,78
47102,2019-03-06 12:00,500,5400,-33.7,-48.7,270,31
47102,2019-03-06 12:00,700,2966,-15.1,-24.1,315,13
47102,2019-03-06 12:00,850,1467,-4.1,-7.6,350,23
47102,2019-03-06 12:00,925,792,2.4,-10.6,355,28
47102,2019-03-06 12:00,1000,159,4.8,-2.2,325,19
47102,2019-03-07 00:00,10,31030,-42.5,-77.5,85,9
47102,2019-03-07 00:00,20,26380,-48.1,-81.1,55,5
47102,2019-03-07 00:00,30,23740,-50.9,-82.9,315,16
47102,2019-03-07 00:00,50,20470,-52.9,-84.9,260,38
47102,2019-03-07 00:00,70,18350,-62.9,-91.9,265,49
47102,2019-03-07 00:00,100,16100,-53.7,-84.7,275,66
47102,2019-03-07 00:00,150,13480,-50.7,-82.7,275,83
47102,2019-03-07 00:00,200,11600,-46.7,-80.7,275,67
