,label,EAD,EDD,year,month,day,hour,DayName,Arpt_cond,P_Airp,P_AAR,P_ADR,Arrival_remainder,Departure_remainder,WD_850,WD_925,WD_1000,WS_850,WS_925,WS_1000,WD,WSPD,WS_GST,VIS,WC,RN,CA_TOT,CLA_1LYR,BASE_1LYR,CLA_2LYR,BASE_2LYR,CLA_3LYR,BASE_3LYR,CLA_4LYR,BASE_4LYR,RVR,WDIR_t,WSPD_t,WG_t,VIS_t,WC_t,CLA_1LYR_t,BASE_1LYR_t,CLA_2LYR_t,BASE_2LYR_t,CLA_3LYR_t,BASE_3LYR_t
4919,11.0,7.0,0.0,2019,7,24,23,3,2.0,2.0,24.886587708654805,33.0,2.0,0.0,235.0,205.0,180.0,15.0,11.0,2.0,22,4,0.0,1000,5,0.0,7,4.0,10.0,7.0,25.0,0.0,400.0,0.0,400.0,1000.0,180.0,8.0,0.0,3500.0,5,2,10.0,7,25.0,8,100.0
4920,4.0,5.0,42.0,2019,7,25,0,4,2.0,2.0,10.633589030165432,28.0,1.0,0.0,255.0,215.0,155.0,10.0,11.0,7.0,5,3,0.0,1000,1,0.0,7,4.0,10.0,5.0,30.0,7.0,80.0,0.0,400.0,1000.0,180.0,8.0,0.0,3500.0,5,2,10.0,7,25.0,8,100.0
4921,5.0,4.0,12.0,2019,7,25,1,4,2.0,2.0,6.0454107373949855,24.0,0.0,5.0,255.0,215.0,155.0,10.0,11.0,7.0,15,3,0.0,600,3,0.0,8,4.0,10.0,7.0,20.0,8.0,80.0,0.0,400.0,1000.0,180.0,8.0,0.0,3500.0,5,2,10.0,7,25.0,8,100.0
4922,0.0,2.0,3.0,2019,7,25,2,4,2.0,2.0,3.0279637076814567,15.0,1.0,0.0,255.0,215.0,155.0,10.0,11.0,7.0,16,6,0.0,500,3,0.0,8,4.0,10.0,7.0,20.0,8.0,80.0,0.0,400.0,1000.0,180.0,8.0,0.0,3500.0,5,2,10.0,7,25.0,8,100.0
4923,11.0,4.0,2.0,2019,7,25,3,4,2.0,2.0,2.126462097488964,3.0,1.0,0.0,255.0,215.0,155.0,10.0,11.0,7.0,15,5,0.0,500,5,0.0,8,4.0,10.0,7.0,20.0,8.0,80.0,0.0,400.0,1000.0,180.0,8.0,0.0,3500.0,5,2,10.0,7,25.0,8,100.0
4924,18.0,25.0,3.0,2019,7,25,4,4,2.0,2.0,10.415451065980854,0.0,0.0,1.0,255.0,215.0,155.0,10.0,11.0,7.0,16,6,0.0,400,3,0.0,8,4.0,10.0,6.0,20.0,8.0,80.0,0.0,400.0,1000.0,190.0,10.0,0.0,3500.0,5,2,10.0,7,25.0,8,100.0
4925,24.0,30.0,10.0,2019,7,25,5,4,2.0,2.0,21.405926896155663,2.0,3.0,0.0,255.0,215.0,155.0,10.0,11.0,7.0,14,5,0.0,350,3,0.0,8,4.0,10.0,6.0,20.0,8.0,80.0,0.0,400.0,1000.0,190.0,10.0,0.0,3500.0,5,2,10.0,7,25.0,8,100.0
4926,34.0,40.0,16.0,2019,7,25,6,4,2.0,2.0,25.9150546995264,3.0,3.0,1.0,260.0,225.0,150.0,15.0,17.0,5.0,18,8,0.0,1000,1,0.0,8,4.0,5.0,6.0,20.0,8.0,80.0,0.0,400.0,1000.0,190.0,10.0,0.0,3500.0,5,2,10.0,7,25.0,8,100.0
4927,37.0,34.0,28.0,2019,7,25,7,4,2.0,2.0,33.59681402702757,16.0,8.0,4.0,260.0,225.0,150.0,15.0,17.0,5.0,17,4,0.0,1000,1,0.0,8,3.0,5.0,6.0,20.0,8.0,80.0,0.0,400.0,1000.0,190.0,10.0,0.0,3500.0,5,2,10.0,7,25.0,8,100.0
4928,30.0,25.0,35.0,2019,7,25,8,4,2.0,2.0,34.110944279942565,22.0,0.0,8.0,260.0,225.0,150.0,15.0,17.0,5.0,18,8,0.0,1000,1,0.0,8,3.0,9.0,6.0,20.0,8.0,80.0,0.0,400.0,1000.0,190.0,10.0,0.0,3500.0,5,2,10.0,7,25.0,8,100.0
4929,24.0,22.0,43.0,2019,7,25,9,4,2.0,2.0,25.789993087086792,35.0,2.0,2.0,260.0,225.0,150.0,15.0,17.0,5.0,18,8,0.0,800,3,0.0,8,3.0,5.0,6.0,20.0,8.0,80.0,0.0,400.0,1000.0,190.0,10.0,0.0,3500.0,5,2,10.0,7,25.0,8,100.0
4930,23.0,20.0,44.0,2019,7,25,10,4,2.0,2.0,24.278045918025434,38.0,0.0,4.0,260.0,225.0,150.0,15.0,17.0,5.0,18,5,0.0,1000,1,0.0,8,3.0,7.0,6.0,20.0,8.0,80.0,0.0,400.0,1000.0,220.0,8.0,0.0,3500.0,5,7,4.0,7,35.0,7,120.0
4931,33.0,34.0,27.0,2019,7,25,11,4,2.0,2.0,21.494762243580265,45.0,0.0,0.0,260.0,225.0,150.0,15.0,17.0,5.0,19,10,0.0,200,3,0.0,8,4.0,3.0,6.0,20.0,8.0,80.0,0.0,400.0,1000.0,220.0,8.0,0.0,3500.0,5,7,4.0,7,35.0,7,120.0
4932,28.0,28.0,34.0,2019,7,25,12,4,2.0,2.0,32.5557942872491,29.0,3.0,1.0,235.0,210.0,115.0,18.0,17.0,3.0,17,9,0.0,200,3,0.0,8,4.0,1.0,6.0,20.0,8.0,80.0,0.0,400.0,1000.0,220.0,8.0,0.0,3500.0,5,7,4.0,7,35.0,7,120.0
4933,34.0,31.0,34.0,2019,7,25,13,4,2.0,2.0,27.91220546219105,34.0,2.0,1.0,235.0,210.0,115.0,18.0,17.0,3.0,17,8,0.0,170,3,0.0,8,4.0,2.0,6.0,20.0,8.0,80.0,0.0,400.0,1000.0,220.0,8.0,0.0,3500.0,5,7,4.0,7,35.0,7,120.0
4934,31.0,29.0,36.0,2019,7,25,14,4,2.0,2.0,31.19382158817953,34.0,0.0,0.0,235.0,210.0,115.0,18.0,17.0,3.0,17,6,0.0,160,3,0.0,8,4.0,3.0,6.0,20.0,8.0,80.0,0.0,400.0,1000.0,220.0,10.0,0.0,6000.0,5,7,4.0,7,35.0,7,120.0
4935,33.0,37.0,24.0,2019,7,25,15,4,2.0,2.0,29.95944101713381,32.0,5.0,1.0,235.0,210.0,115.0,18.0,17.0,3.0,19,7,0.0,400,3,0.0,8,4.0,5.0,6.0,20.0,8.0,80.0,0.0,400.0,1000.0,220.0,10.0,0.0,6000.0,5,7,4.0,7,35.0,7,120.0
4936,43.0,41.0,24.0,2019,7,25,16,4,2.0,2.0,35.66283128435743,30.0,4.0,0.0,235.0,210.0,115.0,18.0,17.0,3.0,19,8,0.0,450,3,0.0,8,4.0,5.0,6.0,20.0,8.0,80.0,0.0,400.0,1000.0,190.0,10.0,0.0,3500.0,5,7,2.0,0,400.0,0,400.0
4937,34.0,40.0,23.0,2019,7,25,17,4,2.0,2.0,39.612323322514676,25.0,3.0,0.0,235.0,210.0,115.0,18.0,17.0,3.0,20,7,0.0,600,3,0.0,8,4.0,8.0,6.0,20.0,8.0,80.0,0.0,400.0,1000.0,190.0,10.0,0.0,3500.0,5,7,2.0,0,400.0,0,400.0
4938,33.0,27.0,33.0,2019,7,25,18,4,2.0,2.0,35.5270914677689,19.0,6.0,0.0,230.0,210.0,0.0,24.0,29.0,0.0,18,11,0.0,250,5,0.0,8,4.0,5.0,6.0,20.0,8.0,80.0,0.0,400.0,1000.0,190.0,10.0,0.0,3500.0,5,7,2.0,0,400.0,0,400.0
4939,27.0,26.0,37.0,2019,7,25,19,4,2.0,2.0,30.80853533834845,18.0,0.0,15.0,230.0,210.0,0.0,24.0,29.0,0.0,10,3,0.0,180,5,0.0,8,4.0,5.0,6.0,20.0,8.0,80.0,0.0,400.0,1000.0,190.0,10.0,0.0,3500.0,5,7,2.0,0,400.0,0,400.0
4940,32.0,32.0,33.0,2019,7,25,20,4,2.0,2.0,27.967875390811166,36.0,0.0,1.0,230.0,210.0,0.0,24.0,29.0,0.0,16,7,0.0,280,5,0.0,8,4.0,5.0,6.0,20.0,8.0,80.0,0.0,400.0,1000.0,190.0,10.0,0.0,3500.0,5,7,2.0,0,400.0,0,400.0
4941,28.0,25.0,31.0,2019,7,25,21,4,2.0,2.0,32.15200097352148,28.0,0.0,7.0,230.0,210.0,0.0,24.0,29.0,0.0,18,7,0.0,200,5,5.0,8,4.0,1.0,6.0,20.0,8.0,80.0,0.0,400.0,1000.0,190.0,10.0,0.0,3500.0,5,7,2.0,0,400.0,0,400.0
4942,26.0,30.0,27.0,2019,7,25,22,4,2.0,2.0,26.208243452193262,32.0,5.0,1.0,230.0,210.0,0.0,24.0,29.0,0.0,19,9,0.0,90,5,0.0,8,4.0,1.0,6.0,20.0,8.0,80.0,0.0,400.0,55.0,190.0,10.0,0.0,4200.0,5,4,10.0,7,25.0,8,80.0
4943,7.0,9.0,16.0,2019,7,25,23,4,2.0,2.0,25.9524029316212,24.0,0.0,0.0,230.0,210.0,0.0,24.0,29.0,0.0,21,7,0.0,600,5,0.0,8,5.0,1.0,6.0,20.0,8.0,80.0,0.0,400.0,1000.0,190.0,10.0,0.0,4200.0,5,4,10.0,7,25.0,8,80.0
4944,2.0,2.0,19.0,2019,7,26,0,5,2.0,2.0,10.058914893941152,30.0,0.0,0.0,230.0,215.0,0.0,27.0,29.0,0.0,17,10,0.0,500,5,0.0,8,5.0,2.0,6.0,20.0,8.0,80.0,0.0,400.0,1000.0,190.0,10.0,0.0,2300.0,5,4,10.0,7,25.0,8,80.0
4945,2.0,3.0,10.0,2019,7,26,1,5,3.0,2.0,3.5412536280962925,33.0,1.0,9.0,230.0,215.0,0.0,27.0,29.0,0.0,20,9,0.0,400,5,0.0,8,5.0,2.0,6.0,20.0,8.0,80.0,0.0,400.0,1000.0,190.0,10.0,0.0,2300.0,5,4,10.0,7,25.0,8,80.0
4946,3.0,2.0,3.0,2019,7,26,2,5,4.0,3.0,2.5934447766118396,17.0,0.0,0.0,230.0,215.0,0.0,27.0,29.0,0.0,20,13,0.0,60,4,0.0,7,7.0,1.0,0.0,400.0,0.0,400.0,0.0,400.0,45.0,190.0,10.0,0.0,2300.0,5,4,10.0,7,25.0,8,80.0
4947,10.0,2.0,2.0,2019,7,26,3,5,4.0,4.0,1.9033114921383378,5.0,2.0,0.0,230.0,215.0,0.0,27.0,29.0,0.0,21,12,0.0,80,4,0.0,8,8.0,1.0,0.0,400.0,0.0,400.0,0.0,400.0,60.0,190.0,10.0,0.0,2300.0,5,4,10.0,7,25.0,8,80.0
4948,21.0,29.0,1.0,2019,7,26,4,5,3.0,4.0,8.308938064012226,2.0,0.0,0.0,230.0,215.0,0.0,27.0,29.0,0.0,21,12,0.0,160,3,0.0,7,7.0,1.0,0.0,400.0,0.0,400.0,0.0,400.0,90.0,190.0,10.0,0.0,3500.0,5,4,10.0,7,25.0,8,80.0
4949,28.0,27.0,6.0,2019,7,26,5,5,2.0,3.0,22.197754665856753,2.0,7.0,1.0,230.0,215.0,0.0,27.0,29.0,0.0,21,14,0.0,500,3,0.0,8,4.0,1.0,6.0,25.0,8.0,80.0,0.0,400.0,1000.0,190.0,10.0,0.0,3500.0,5,4,10.0,7,25.0,8,80.0
4950,27.0,38.0,19.0,2019,7,26,6,5,2.0,2.0,26.54261868404571,4.0,6.0,6.0,195.0,270.0,275.0,2.0,25.0,15.0,28,9,0.0,300,5,45.0,8,4.0,3.0,6.0,25.0,8.0,80.0,0.0,400.0,1000.0,190.0,10.0,0.0,3500.0,5,4,10.0,7,25.0,8,80.0
4951,34.0,31.0,30.0,2019,7,26,7,5,2.0,2.0,28.704762403008225,16.0,6.0,0.0,195.0,270.0,275.0,2.0,25.0,15.0,27,3,0.0,600,9,130.0,8,3.0,4.0,6.0,25.0,8.0,80.0,0.0,400.0,1000.0,190.0,10.0,0.0,2300.0,5,4,10.0,7,25.0,8,80.0
4952,24.0,21.0,37.0,2019,7,26,8,5,2.0,2.0,30.080035622611803,18.0,0.0,10.0,195.0,270.0,275.0,2.0,25.0,15.0,33,6,0.0,250,9,75.0,8,2.0,3.0,3.0,15.0,6.0,25.0,8.0,80.0,110.0,190.0,10.0,0.0,2300.0,5,4,10.0,7,25.0,8,80.0
4953,19.0,22.0,42.0,2019,7,26,9,5,2.0,2.0,24.07290430792015,39.0,0.0,0.0,195.0,270.0,275.0,2.0,25.0,15.0,12,4,0.0,300,9,180.0,8,2.0,5.0,3.0,15.0,6.0,25.0,8.0,80.0,1000.0,190.0,10.0,0.0,3500.0,5,4,10.0,7,25.0,8,80.0
4954,23.0,18.0,42.0,2019,7,26,10,5,2.0,2.0,23.86543722036368,36.0,0.0,7.0,195.0,270.0,275.0,2.0,25.0,15.0,11,3,0.0,420,9,70.0,8,2.0,4.0,6.0,20.0,8.0,80.0,0.0,400.0,1000.0,190.0,10.0,0.0,2800.0,5,4,10.0,7,25.0,8,80.0
4955,31.0,34.0,28.0,2019,7,26,11,5,2.0,2.0,21.059948370553197,42.0,0.0,2.0,195.0,270.0,275.0,2.0,25.0,15.0,15,7,0.0,600,5,30.0,8,2.0,6.0,5.0,25.0,8.0,90.0,0.0,400.0,1000.0,190.0,10.0,0.0,2800.0,5,4,10.0,7,25.0,8,80.0
4956,32.0,32.0,30.0,2019,7,26,12,5,2.0,2.0,32.91545059239886,29.0,1.0,0.0,0.0,280.0,285.0,0.0,17.0,15.0,21,5,0.0,600,5,0.0,8,4.0,3.0,6.0,25.0,8.0,90.0,0.0,400.0,1000.0,190.0,10.0,0.0,2800.0,5,4,10.0,7,25.0,8,80.0
4957,28.0,26.0,35.0,2019,7,26,13,5,2.0,2.0,30.345505383361036,40.0,0.0,0.0,0.0,280.0,285.0,0.0,17.0,15.0,20,6,0.0,800,5,5.0,8,4.0,5.0,6.0,25.0,8.0,90.0,0.0,400.0,1000.0,190.0,10.0,0.0,2800.0,5,4,10.0,7,25.0,8,80.0
4958,25.0,31.0,35.0,2019,7,26,14,5,2.0,2.0,27.846610649731936,29.0,0.0,5.0,0.0,280.0,285.0,0.0,17.0,15.0,20,6,0.0,800,5,0.0,8,4.0,5.0,6.0,25.0,8.0,90.0,0.0,400.0,1000.0,230.0,10.0,0.0,1400.0,5,2,20.0,7,25.0,8,80.0
4959,46.0,34.0,23.0,2019,7,26,15,5,2.0,2.0,28.52059800426571,33.0,0.0,3.0,0.0,280.0,285.0,0.0,17.0,15.0,22,7,0.0,700,3,0.0,8,4.0,3.0,6.0,25.0,8.0,100.0,0.0,400.0,1000.0,230.0,10.0,0.0,2800.0,5,2,20.0,7,25.0,8,80.0
4960,40.0,38.0,24.0,2019,7,26,16,5,2.0,2.0,39.017926947311594,34.0,4.0,0.0,0.0,280.0,285.0,0.0,17.0,15.0,22,8,0.0,700,5,0.0,8,4.0,3.0,6.0,25.0,8.0,100.0,0.0,400.0,1000.0,190.0,10.0,0.0,2800.0,5,2,20.0,7,25.0,8,80.0
4961,32.0,40.0,20.0,2019,7,26,17,5,2.0,2.0,37.426006117036486,28.0,0.0,0.0,0.0,280.0,285.0,0.0,17.0,15.0,27,5,0.0,700,5,0.0,8,4.0,5.0,6.0,25.0,8.0,100.0,0.0,400.0,1000.0,190.0,10.0,0.0,2800.0,5,2,20.0,7,25.0,8,80.0
4962,31.0,27.0,32.0,2019,7,26,18,5,2.0,2.0,34.65590099965139,22.0,6.0,1.0,240.0,270.0,295.0,4.0,26.0,19.0,34,5,0.0,1000,5,0.0,8,2.0,10.0,6.0,20.0,8.0,100.0,0.0,400.0,1000.0,190.0,10.0,0.0,2800.0,5,2,20.0,7,25.0,8,80.0
4963,25.0,24.0,37.0,2019,7,26,19,5,1.0,2.0,29.34431196472993,25.0,0.0,8.0,240.0,270.0,295.0,4.0,26.0,19.0,3,2,0.0,1000,1,0.0,6,2.0,5.0,6.0,40.0,0.0,400.0,0.0,400.0,1000.0,190.0,10.0,0.0,2800.0,5,2,20.0,7,25.0,8,80.0
4964,32.0,31.0,35.0,2019,7,26,20,5,2.0,1.0,26.458784327822116,37.0,0.0,0.0,240.0,270.0,295.0,4.0,26.0,19.0,5,4,0.0,1000,1,0.0,7,2.0,10.0,6.0,25.0,7.0,100.0,0.0,400.0,1000.0,190.0,10.0,0.0,2800.0,5,2,20.0,7,25.0,8,80.0
4965,24.0,26.0,28.0,2019,7,26,21,5,2.0,2.0,31.503586999741643,29.0,0.0,4.0,240.0,270.0,295.0,4.0,26.0,19.0,7,4,0.0,420,5,5.0,8,2.0,10.0,6.0,25.0,8.0,100.0,0.0,400.0,1000.0,190.0,10.0,0.0,2800.0,5,2,20.0,7,25.0,8,80.0
4966,27.0,29.0,26.0,2019,7,26,22,5,2.0,2.0,24.97371994410709,32.0,0.0,0.0,240.0,270.0,295.0,4.0,26.0,19.0,8,3,0.0,600,3,0.0,7,2.0,6.0,7.0,25.0,0.0,400.0,0.0,400.0,1000.0,190.0,10.0,0.0,2800.0,5,2,20.0,7,25.0,8,80.0
4967,12.0,11.0,10.0,2019,7,26,23,5,2.0,2.0,26.21005101217921,33.0,4.0,0.0,240.0,270.0,295.0,4.0,26.0,19.0,15,5,0.0,420,3,0.0,7,3.0,10.0,7.0,25.0,0.0,400.0,0.0,400.0,1000.0,190.0,8.0,0.0,3500.0,0,0,400.0,0,400.0,0,400.0
4968,6.0,8.0,29.0,2019,7,27,0,6,2.0,2.0,11.404360651845673,30.0,2.0,0.0,140.0,275.0,265.0,3.0,20.0,6.0,3,1,0.0,420,3,0.0,7,3.0,10.0,7.0,25.0,0.0,400.0,0.0,400.0,1000.0,190.0,8.0,0.0,3500.0,0,0,400.0,0,400.0,0,400.0
4969,1.0,1.0,15.0,2019,7,27,1,6,2.0,2.0,8.040731122677673,16.0,0.0,3.0,140.0,275.0,265.0,3.0,20.0,6.0,27,1,0.0,350,3,0.0,7,3.0,10.0,7.0,25.0,0.0,400.0,0.0,400.0,1000.0,190.0,8.0,0.0,3500.0,0,0,400.0,0,400.0,0,400.0
4970,1.0,1.0,2.0,2019,7,27,2,6,2.0,2.0,1.9654562095147612,11.0,1.0,0.0,140.0,275.0,265.0,3.0,20.0,6.0,19,3,0.0,350,3,0.0,7,3.0,5.0,7.0,25.0,0.0,400.0,0.0,400.0,1000.0,190.0,8.0,0.0,3500.0,0,0,400.0,0,400.0,0,400.0
4971,12.0,2.0,1.0,2019,7,27,3,6,3.0,2.0,1.961581397358382,4.0,0.0,0.0,140.0,275.0,265.0,3.0,20.0,6.0,30,4,0.0,300,4,0.0,7,5.0,2.0,7.0,25.0,0.0,400.0,0.0,400.0,1000.0,190.0,8.0,0.0,3500.0,0,0,400.0,0,400.0,0,400.0
4972,18.0,24.0,2.0,2019,7,27,4,6,4.0,3.0,9.41503883835268,0.0,0.0,2.0,140.0,275.0,265.0,3.0,20.0,6.0,26,3,0.0,40,4,0.0,7,7.0,1.0,0.0,400.0,0.0,400.0,0.0,400.0,25.0,190.0,8.0,0.0,3500.0,0,0,400.0,0,400.0,0,400.0
4973,22.0,29.0,4.0,2019,7,27,5,6,3.0,4.0,20.361837379212723,2.0,8.0,0.0,140.0,275.0,265.0,3.0,20.0,6.0,27,1,0.0,420,4,0.0,7,5.0,3.0,7.0,25.0,0.0,400.0,0.0,400.0,38.0,190.0,8.0,0.0,3500.0,0,4,2.0,7,20.0,8,80.0
4974,37.0,40.0,19.0,2019,7,27,6,6,3.0,3.0,27.122576187125155,4.0,0.0,2.0,255.0,265.0,210.0,6.0,20.0,9.0,18,1,0.0,300,3,0.0,7,5.0,3.0,7.0,25.0,0.0,400.0,0.0,400.0,140.0,190.0,8.0,0.0,3500.0,0,4,2.0,7,20.0,8,80.0
4975,32.0,29.0,32.0,2019,7,27,7,6,2.0,3.0,34.44204117232098,11.0,11.0,8.0,255.0,265.0,210.0,6.0,20.0,9.0,15,5,0.0,420,3,0.0,7,4.0,3.0,7.0,25.0,0.0,400.0,0.0,400.0,1000.0,190.0,8.0,0.0,3500.0,0,4,10.0,7,25.0,8,80.0
4976,21.0,23.0,39.0,2019,7,27,8,6,2.0,2.0,29.71484656982951,25.0,0.0,5.0,255.0,265.0,210.0,6.0,20.0,9.0,15,7,0.0,600,3,0.0,7,4.0,1.0,7.0,40.0,0.0,400.0,0.0,400.0,1000.0,190.0,8.0,0.0,3500.0,0,4,10.0,7,25.0,8,80.0
4977,26.0,21.0,41.0,2019,7,27,9,6,1.0,2.0,23.09336267590269,37.0,0.0,0.0,255.0,265.0,210.0,6.0,20.0,9.0,14,6,0.0,1000,1,0.0,4,4.0,40.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,190.0,8.0,0.0,3500.0,0,4,10.0,7,25.0,8,80.0
4978,22.0,18.0,43.0,2019,7,27,10,6,1.0,1.0,22.732907205346407,36.0,3.0,6.0,255.0,265.0,210.0,6.0,20.0,9.0,16,6,0.0,1000,1,0.0,2,2.0,40.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
4979,33.0,35.0,24.0,2019,7,27,11,6,1.0,1.0,20.33694887657103,45.0,0.0,0.0,255.0,265.0,210.0,6.0,20.0,9.0,16,8,0.0,1000,1,0.0,2,2.0,40.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
4980,26.0,30.0,34.0,2019,7,27,12,6,1.0,1.0,32.812435202382375,34.0,3.0,0.0,175.0,175.0,230.0,7.0,5.0,11.0,16,9,0.0,1000,1,0.0,2,2.0,40.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,190.0,8.0,0.0,3500.0,0,4,10.0,7,20.0,8,80.0
4981,32.0,33.0,31.0,2019,7,27,13,6,1.0,1.0,27.396545780805,29.0,0.0,1.0,175.0,175.0,230.0,7.0,5.0,11.0,19,5,0.0,1000,1,0.0,4,4.0,30.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,190.0,8.0,0.0,3500.0,0,4,10.0,7,20.0,8,80.0
4982,31.0,27.0,37.0,2019,7,27,14,6,1.0,1.0,31.89052924636681,28.0,0.0,7.0,175.0,175.0,230.0,7.0,5.0,11.0,4,3,0.0,1000,1,0.0,3,3.0,30.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,190.0,8.0,0.0,2800.0,9,2,15.0,7,20.0,8,80.0
4983,35.0,38.0,23.0,2019,7,27,15,6,1.0,1.0,29.09767985985774,39.0,6.0,0.0,175.0,175.0,230.0,7.0,5.0,11.0,24,7,0.0,1000,1,0.0,3,3.0,30.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,190.0,8.0,0.0,2800.0,9,2,15.0,7,20.0,8,80.0
4984,39.0,39.0,26.0,2019,7,27,16,6,1.0,1.0,35.89682091616897,28.0,0.0,0.0,175.0,175.0,230.0,7.0,5.0,11.0,23,11,0.0,1000,1,0.0,2,2.0,30.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,0.0,0.0,0.0,2800.0,9,2,15.0,7,20.0,8,80.0
4985,46.0,43.0,22.0,2019,7,27,17,6,1.0,1.0,36.56375615210405,26.0,0.0,0.0,175.0,175.0,230.0,7.0,5.0,11.0,23,8,0.0,1000,1,0.0,2,2.0,30.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,0.0,0.0,0.0,3500.0,0,2,15.0,7,20.0,8,80.0
4986,26.0,26.0,36.0,2019,7,27,18,6,1.0,1.0,37.41221466154403,22.0,8.0,0.0,140.0,225.0,190.0,8.0,33.0,24.0,22,11,0.0,1000,1,0.0,3,1.0,30.0,3.0,180.0,0.0,400.0,0.0,400.0,1000.0,0.0,0.0,0.0,3500.0,0,2,15.0,7,20.0,8,80.0
4987,33.0,24.0,39.0,2019,7,27,19,6,1.0,1.0,27.32075263528628,24.0,0.0,8.0,140.0,225.0,190.0,8.0,33.0,24.0,23,5,0.0,1000,1,0.0,4,2.0,25.0,4.0,110.0,0.0,400.0,0.0,400.0,1000.0,0.0,0.0,0.0,1400.0,5,2,15.0,7,20.0,8,80.0
4988,33.0,33.0,33.0,2019,7,27,20,6,1.0,1.0,29.264072810323658,36.0,0.0,1.0,140.0,225.0,190.0,8.0,33.0,24.0,31,3,0.0,1000,1,0.0,5,2.0,30.0,3.0,110.0,5.0,180.0,0.0,400.0,1000.0,180.0,10.0,0.0,2800.0,0,2,10.0,7,25.0,8,100.0
4989,27.0,33.0,30.0,2019,7,27,21,6,1.0,1.0,32.46123903849573,34.0,0.0,1.0,140.0,225.0,190.0,8.0,33.0,24.0,16,7,0.0,1000,1,0.0,7,2.0,15.0,5.0,35.0,7.0,90.0,0.0,400.0,1000.0,180.0,10.0,0.0,2800.0,0,2,10.0,7,25.0,8,100.0
4990,25.0,29.0,26.0,2019,7,27,22,6,1.0,1.0,28.900221795069147,24.0,1.0,4.0,140.0,225.0,190.0,8.0,33.0,24.0,15,7,0.0,1000,1,0.0,8,2.0,15.0,5.0,35.0,8.0,90.0,0.0,400.0,1000.0,190.0,6.0,0.0,2500.0,5,2,10.0,7,25.0,8,80.0
4991,14.0,12.0,10.0,2019,7,27,23,6,2.0,1.0,26.32838357669695,25.0,2.0,1.0,140.0,225.0,190.0,8.0,33.0,24.0,18,10,0.0,600,5,0.0,8,3.0,10.0,6.0,20.0,8.0,80.0,0.0,400.0,1000.0,190.0,6.0,0.0,2500.0,5,2,10.0,7,25.0,8,80.0
4992,7.0,6.0,19.0,2019,7,28,0,7,2.0,2.0,12.988426979740979,34.0,0.0,0.0,240.0,230.0,250.0,27.0,26.0,24.0,17,9,0.0,600,3,0.0,8,3.0,10.0,6.0,20.0,8.0,80.0,0.0,400.0,1000.0,190.0,6.0,0.0,2500.0,5,2,10.0,7,25.0,8,80.0
4993,0.0,2.0,11.0,2019,7,28,1,7,2.0,2.0,6.7962380936923,26.0,2.0,3.0,240.0,230.0,250.0,27.0,26.0,24.0,17,10,0.0,800,5,5.0,8,2.0,7.0,3.0,10.0,5.0,20.0,8.0,80.0,1000.0,190.0,6.0,0.0,2500.0,5,2,10.0,7,25.0,8,80.0
4994,1.0,1.0,3.0,2019,7,28,2,7,2.0,2.0,2.192002346101119,5.0,0.0,10.0,240.0,230.0,250.0,27.0,26.0,24.0,20,9,20.0,160,9,535.0,8,2.0,5.0,3.0,10.0,5.0,20.0,8.0,80.0,1000.0,190.0,6.0,0.0,2500.0,5,2,10.0,7,25.0,8,80.0
4995,9.0,3.0,0.0,2019,7,28,3,7,2.0,2.0,1.6843957999884829,12.0,0.0,0.0,240.0,230.0,250.0,27.0,26.0,24.0,16,7,0.0,350,9,45.0,8,3.0,10.0,5.0,20.0,8.0,80.0,0.0,400.0,1000.0,190.0,6.0,0.0,2500.0,5,2,10.0,7,25.0,8,80.0
4996,21.0,26.0,0.0,2019,7,28,4,7,2.0,2.0,9.238954998133652,1.0,0.0,0.0,240.0,230.0,250.0,27.0,26.0,24.0,16,8,0.0,350,5,25.0,8,3.0,5.0,5.0,20.0,8.0,80.0,0.0,400.0,1000.0,190.0,6.0,0.0,2500.0,5,2,10.0,7,25.0,8,80.0
4997,24.0,27.0,5.0,2019,7,28,5,7,2.0,2.0,21.29044367587208,3.0,6.0,0.0,240.0,230.0,250.0,27.0,26.0,24.0,17,9,0.0,400,5,0.0,8,3.0,5.0,5.0,20.0,8.0,80.0,0.0,400.0,1000.0,190.0,15.0,25.0,2800.0,0,4,6.0,7,20.0,8,100.0
4998,37.0,37.0,20.0,2019,7,28,6,7,2.0,2.0,24.663333105017475,2.0,7.0,2.0,250.0,280.0,250.0,27.0,16.0,27.0,19,10,0.0,160,9,25.0,8,2.0,5.0,3.0,10.0,5.0,20.0,8.0,80.0,1000.0,190.0,15.0,25.0,2800.0,0,4,6.0,7,20.0,8,100.0
