,label,1hour_prediction,label,2hour_prediction
14928,4.0,4.263,2.0,1.703
14929,2.0,1.884,2.0,1.903
14930,2.0,1.947,13.0,11.737
14931,13.0,11.675,24.0,24.092
14932,24.0,24.308,36.0,34.041
14933,36.0,33.739,36.0,34.975
14934,36.0,35.198,27.0,27.455
14935,27.0,27.452,18.0,19.374
14936,18.0,19.138,20.0,20.264
14937,20.0,20.039,17.0,17.351
14938,17.0,17.203,32.0,32.236
14939,32.0,32.285,29.0,29.393
14940,29.0,29.25,31.0,31.034
14941,31.0,31.093,30.0,28.595
14942,30.0,28.696,38.0,37.842
14943,38.0,38.025,37.0,36.74
14944,37.0,37.063,33.0,34.696
14945,33.0,34.751,27.0,27.123
14946,27.0,27.234,25.0,25.571
14947,25.0,25.545,37.0,34.9
14948,37.0,34.688,32.0,30.412
14949,32.0,31.085,20.0,23.053
14950,20.0,23.051,13.0,12.555
14951,13.0,12.702,8.0,7.623
14952,8.0,7.67,0.0,0.328
14953,0.0,0.335,1.0,1.106
14954,1.0,1.081,7.0,7.505
14955,7.0,7.722,26.0,25.404
14956,26.0,25.662,25.0,25.57
14957,25.0,25.29,43.0,39.939
14958,43.0,39.369,31.0,30.585
14959,31.0,30.583,21.0,22.11
14960,21.0,22.121,18.0,18.369
14961,18.0,18.831,20.0,19.264
14962,20.0,19.175,27.0,28.327
14963,27.0,31.188,33.0,29.405
14964,33.0,32.097,28.0,26.807
14965,28.0,27.203,28.0,28.063
14966,28.0,27.995,38.0,37.115
14967,38.0,36.679,37.0,36.566
14968,37.0,36.332,34.0,34.715
14969,34.0,34.736,24.0,24.266
14970,24.0,24.603,24.0,21.831
14971,24.0,23.082,30.0,29.81
14972,30.0,29.883,22.0,22.459
14973,22.0,22.266,15.0,16.108
14974,15.0,18.096,6.0,6.997
14975,6.0,6.563,4.0,3.945
14976,4.0,3.823,0.0,0.331
14977,0.0,0.367,1.0,1.373
14978,1.0,1.296,13.0,12.374
14979,13.0,12.577,27.0,26.144
14980,27.0,26.782,31.0,30.27
14981,31.0,30.246,33.0,32.908
14982,33.0,33.043,26.0,26.529
14983,26.0,26.744,20.0,22.375
14984,20.0,21.226,21.0,21.55
14985,21.0,21.415,14.0,15.157
14986,14.0,15.14,35.0,34.336
14987,35.0,34.322,26.0,24.962
14988,26.0,25.529,26.0,25.612
14989,26.0,25.81,23.0,24.125
14990,23.0,24.191,28.0,29.449
14991,28.0,29.26,34.0,34.023
14992,34.0,34.321,34.0,34.393
14993,34.0,34.774,25.0,24.929
14994,25.0,25.342,28.0,27.59
14995,28.0,27.405,34.0,32.129
14996,34.0,31.605,21.0,22.057
14997,21.0,21.891,16.0,16.746
14998,16.0,16.974,8.0,8.777
14999,8.0,8.784,4.0,4.121
15000,4.0,3.981,2.0,1.889
15001,2.0,1.889,3.0,2.572
15002,3.0,2.496,10.0,9.937
15003,10.0,9.981,22.0,21.525
15004,22.0,21.507,26.0,27.353
15005,26.0,27.548,41.0,38.324
15006,41.0,38.448,22.0,23.547
15007,22.0,23.654,24.0,23.727
15008,24.0,23.788,16.0,16.806
15009,16.0,16.701,18.0,17.762
15010,18.0,17.774,31.0,31.56
15011,31.0,31.629,30.0,28.801
15012,30.0,28.827,28.0,28.472
15013,28.0,30.412,30.0,27.4
15014,30.0,29.652,30.0,30.672
15015,30.0,30.613,38.0,38.252
15016,38.0,38.572,32.0,33.535
15017,32.0,33.573,28.0,26.181
15018,28.0,26.398,25.0,25.533
15019,25.0,25.353,30.0,30.334
15020,30.0,30.89,23.0,24.28
15021,23.0,24.146,21.0,21.349
15022,21.0,21.586,13.0,12.391
15023,13.0,12.464,3.0,2.953
15024,3.0,2.812,3.0,2.532
15025,3.0,2.59,2.0,2.187
15026,2.0,2.419,10.0,10.303
15027,10.0,10.108,25.0,24.3
15028,25.0,24.555,26.0,26.349
15029,26.0,26.314,30.0,31.358
15030,30.0,31.29,36.0,34.771
15031,36.0,34.923,21.0,20.259
15032,21.0,20.945,14.0,16.54
15033,14.0,20.849,22.0,19.114
15034,22.0,20.946,37.0,35.355
15035,37.0,35.37,25.0,25.066
15036,25.0,25.056,31.0,29.041
15037,31.0,28.87,18.0,21.71
15038,18.0,21.459,38.0,37.703
15039,38.0,37.923,32.0,31.735
15040,32.0,32.205,38.0,38.222
15041,38.0,38.079,26.0,26.285
15042,26.0,25.96,24.0,24.809
15043,24.0,24.799,35.0,33.304
15044,35.0,33.433,24.0,24.659
15045,24.0,24.608,24.0,22.995
15046,24.0,22.827,6.0,6.903
15047,6.0,9.018,5.0,4.261
15048,5.0,4.747,3.0,2.506
15049,3.0,2.458,3.0,2.911
15050,3.0,2.59,9.0,9.618
15051,9.0,9.501,28.0,26.368
15052,28.0,26.335,29.0,29.527
15053,29.0,29.75,38.0,36.628
15054,38.0,36.645,29.0,28.973
15055,29.0,28.879,23.0,22.814
15056,23.0,23.072,18.0,18.261
15057,18.0,18.41,18.0,18.019
15058,18.0,17.839,29.0,30.442
15059,29.0,30.153,28.0,28.034
15060,28.0,28.111,34.0,32.537
15061,34.0,32.721,24.0,24.988
15062,24.0,24.691,32.0,33.116
15063,32.0,33.217,36.0,35.527
15064,36.0,35.627,35.0,35.875
15065,35.0,35.925,29.0,28.404
15066,29.0,28.764,28.0,27.289
15067,28.0,27.158,32.0,31.269
15068,32.0,30.965,19.0,21.79
15069,19.0,22.142,19.0,20.424
15070,19.0,20.486,8.0,7.773
15071,8.0,7.645,6.0,6.03
15072,6.0,5.948,2.0,1.876
15073,2.0,1.87,1.0,1.369
15074,1.0,1.761,6.0,9.075
15075,6.0,8.612,24.0,25.481
15076,24.0,24.954,28.0,28.284
15077,28.0,28.429,27.0,29.231
15078,27.0,29.542,33.0,31.823
15079,33.0,32.082,25.0,22.909
15080,25.0,22.792,18.0,18.715
15081,18.0,19.059,20.0,19.369
15082,20.0,19.407,38.0,35.926
15083,38.0,36.112,24.0,25.303
15084,24.0,25.795,28.0,27.784
15085,28.0,27.536,27.0,28.115
15086,27.0,28.396,26.0,28.593
15087,26.0,28.572,37.0,37.664
15088,37.0,37.588,38.0,37.308
15089,38.0,37.629,29.0,26.791
15090,29.0,26.757,19.0,21.618
15091,19.0,21.908,31.0,31.817
15092,31.0,31.921,30.0,28.149
15093,30.0,28.826,24.0,22.794
15094,24.0,23.155,11.0,10.919
15095,11.0,10.89,6.0,5.889
15096,6.0,5.724,1.0,1.121
15097,1.0,1.217,0.0,0.751
15098,0.0,0.701,10.0,9.501
15099,10.0,9.297,16.0,18.754
15100,16.0,18.856,26.0,27.227
15101,26.0,27.944,31.0,31.677
15102,31.0,31.797,30.0,30.74
15103,30.0,30.829,23.0,21.969
15104,23.0,22.076,28.0,27.141
15105,28.0,26.473,26.0,23.938
15106,26.0,23.502,37.0,34.832
15107,37.0,34.819,34.0,30.869
15108,34.0,31.134,28.0,27.266
15109,28.0,27.044,23.0,24.372
15110,23.0,24.075,37.0,36.638
15111,37.0,36.485,35.0,35.927
15112,35.0,35.826,38.0,37.541
15113,38.0,37.598,28.0,27.935
15114,28.0,26.983,23.0,24.373
15115,23.0,24.549,32.0,31.985
15116,32.0,31.582,33.0,31.967
15117,33.0,32.033,15.0,17.021
15118,15.0,16.68,12.0,11.702
15119,12.0,11.698,7.0,6.837
15120,7.0,7.2,1.0,1.087
15121,1.0,1.117,1.0,1.043
15122,1.0,1.081,9.0,8.726
15123,9.0,8.886,25.0,24.588
15124,25.0,24.335,24.0,24.496
15125,24.0,24.477,36.0,35.661
15126,36.0,35.539,29.0,30.239
15127,29.0,30.126,23.0,22.853
15128,23.0,22.953,15.0,17.68
15129,15.0,17.572,21.0,19.722
15130,21.0,19.89,28.0,28.834
15131,28.0,29.433,32.0,30.476
15132,32.0,30.613,26.0,25.81
15133,26.0,25.816,26.0,27.027
15134,26.0,27.218,37.0,35.977
15135,37.0,36.098,33.0,33.344
15136,33.0,33.238,35.0,35.641
15137,35.0,35.387,27.0,26.238
15138,27.0,26.162,28.0,26.621
15139,28.0,26.819,30.0,30.394
15140,30.0,30.236,18.0,19.894
15141,18.0,19.712,16.0,17.025
15142,16.0,17.615,8.0,7.918
15143,8.0,7.828,6.0,5.638
15144,6.0,5.608,1.0,1.214
15145,1.0,1.646,2.0,1.406
15146,2.0,2.048,14.0,12.279
15147,14.0,12.992,22.0,22.931
15148,22.0,23.21,30.0,28.864
15149,30.0,28.934,34.0,33.324
15150,34.0,32.785,25.0,28.109
15151,25.0,26.083,26.0,24.926
15152,26.0,25.117,20.0,21.226
15153,20.0,21.439,16.0,16.519
15154,16.0,16.719,33.0,33.139
15155,33.0,33.193,22.0,22.117
15156,22.0,21.928,22.0,23.481
15157,22.0,23.09,26.0,26.04
15158,26.0,26.105,32.0,31.734
15159,32.0,31.864,31.0,31.69
15160,31.0,31.586,35.0,36.137
15161,35.0,36.231,26.0,25.484
15162,26.0,25.767,25.0,25.557
15163,25.0,25.632,33.0,30.735
15164,33.0,30.651,23.0,23.057
15165,23.0,23.15,17.0,17.396
15166,17.0,17.639,9.0,9.701
15167,9.0,9.573,5.0,4.559
15168,5.0,3.964,2.0,1.69
15169,2.0,1.885,2.0,2.168
15170,2.0,1.917,13.0,12.135
15171,13.0,12.396,23.0,22.091
15172,23.0,22.321,31.0,30.269
15173,31.0,30.537,32.0,32.605
15174,32.0,32.899,27.0,27.427
15175,27.0,27.694,21.0,21.179
15176,21.0,21.05,19.0,18.951
15177,19.0,19.128,13.0,14.789
15178,13.0,14.702,32.0,32.803
15179,32.0,33.079,26.0,25.547
15180,26.0,25.955,31.0,29.988
15181,31.0,29.693,20.0,22.208
15182,20.0,22.197,35.0,35.074
15183,35.0,35.087,40.0,38.85
15184,40.0,38.758,37.0,36.748
15185,37.0,37.056,27.0,26.191
15186,27.0,25.767,25.0,25.266
15187,25.0,25.412,28.0,29.059
15188,28.0,29.123,27.0,27.167
15189,27.0,27.391,18.0,19.092
15190,18.0,19.473,12.0,11.519
15191,12.0,11.346,4.0,4.103
15192,4.0,3.899,3.0,2.414
15193,3.0,2.016,3.0,2.493
15194,3.0,2.473,11.0,10.616
15195,11.0,10.822,26.0,25.061
15196,26.0,25.061,30.0,28.725
15197,30.0,28.466,36.0,34.706
15198,36.0,34.896,28.0,29.566
15199,28.0,29.112,21.0,21.813
15200,21.0,21.882,19.0,19.729
15201,19.0,19.587,17.0,17.625
15202,17.0,17.569,29.0,30.315
15203,29.0,30.382,29.0,28.706
15204,29.0,28.868,29.0,27.201
15205,29.0,27.303,28.0,28.208
15206,28.0,28.165,34.0,33.84
15207,34.0,33.777,35.0,36.032
15208,35.0,35.346,36.0,36.239
15209,36.0,36.276,23.0,24.292
15210,23.0,24.484,30.0,28.635
15211,30.0,28.332,33.0,32.296
15212,33.0,32.412,24.0,24.463
15213,24.0,24.82,22.0,21.449
15214,22.0,21.653,10.0,10.288
15215,10.0,10.273,5.0,4.826
15216,5.0,4.653,4.0,3.338
15217,4.0,3.328,2.0,2.416
15218,2.0,2.21,15.0,13.025
15219,15.0,13.209,24.0,23.771
15220,24.0,23.997,30.0,30.255
15221,30.0,30.153,39.0,37.248
15222,39.0,33.924,26.0,33.007
15223,26.0,27.997,24.0,24.225
15224,24.0,24.783,17.0,17.767
15225,17.0,18.972,13.0,18.289
15226,13.0,14.739,32.0,32.553
15227,32.0,32.381,28.0,27.745
15228,28.0,27.65,32.0,31.312
15229,32.0,30.947,29.0,27.915
15230,29.0,28.179,38.0,37.172
15231,38.0,36.75,28.0,29.546
15232,28.0,31.637,39.0,36.79
15233,39.0,39.417,30.0,28.505
15234,30.0,28.728,26.0,26.769
15235,26.0,26.878,29.0,29.798
15236,29.0,30.303,28.0,27.887
15237,28.0,28.732,24.0,22.476
15238,24.0,23.191,8.0,9.314
15239,8.0,8.551,4.0,4.047
15240,4.0,3.937,1.0,1.297
15241,1.0,1.153,2.0,2.101
15242,2.0,2.133,9.0,8.429
15243,9.0,8.876,34.0,30.473
15244,34.0,31.04,26.0,26.265
15245,26.0,26.227,34.0,33.844
15246,34.0,34.048,23.0,24.606
15247,23.0,24.879,24.0,22.684
15248,24.0,22.78,15.0,16.53
15249,15.0,16.676,17.0,18.228
15250,17.0,18.082,32.0,32.074
15251,32.0,32.243,30.0,29.226
15252,30.0,29.61,30.0,28.584
15253,30.0,28.557,30.0,29.739
15254,30.0,29.79,33.0,33.129
15255,33.0,32.96,35.0,34.751
15256,35.0,35.155,35.0,35.384
15257,35.0,35.126,22.0,23.775
15258,22.0,23.386,22.0,23.169
15259,22.0,23.165,36.0,34.359
15260,36.0,34.143,25.0,25.076
15261,25.0,24.999,17.0,18.146
15262,17.0,17.743,10.0,10.404
15263,10.0,10.461,5.0,5.227
15264,5.0,5.22,0.0,0.44
15265,0.0,0.294,2.0,2.029
15266,2.0,2.398,7.0,8.962
15267,7.0,7.802,28.0,26.105
15268,28.0,25.898,33.0,32.066
15269,33.0,32.231,38.0,36.426
15270,38.0,36.214,24.0,25.329
15271,24.0,25.256,24.0,24.284
15272,24.0,24.386,18.0,18.452
15273,18.0,19.174,20.0,17.533
15274,20.0,19.098,30.0,31.224
15275,30.0,31.189,30.0,29.526
15276,30.0,29.445,28.0,26.899
15277,28.0,26.916,29.0,27.878
15278,29.0,28.059,35.0,35.712
15279,35.0,35.723,40.0,38.221
15280,40.0,38.605,32.0,33.937
15281,32.0,33.842,28.0,29.159
15282,28.0,28.853,27.0,26.857
15283,27.0,26.917,34.0,33.246
15284,34.0,32.978,30.0,29.573
15285,30.0,29.783,22.0,22.932
15286,22.0,22.434,9.0,8.731
15287,9.0,8.705,4.0,4.135
15288,4.0,4.15,1.0,1.097
15289,1.0,1.107,1.0,1.1
15290,1.0,1.179,9.0,8.883
15291,9.0,8.895,29.0,26.406
15292,29.0,26.982,23.0,23.12
15293,23.0,22.546,34.0,34.007
15294,34.0,30.867,35.0,32.08
15295,35.0,33.806,18.0,18.135
15296,18.0,18.706,22.0,22.193
15297,22.0,22.179,20.0,19.538
15298,20.0,19.383,29.0,29.741
15299,29.0,29.904,26.0,26.482
15300,26.0,26.631,31.0,29.341
15301,31.0,29.77,25.0,25.526
15302,25.0,27.058,32.0,35.875
15303,32.0,33.729,34.0,33.327
15304,34.0,32.321,40.0,38.286
15305,40.0,39.136,24.0,24.598
15306,24.0,24.864,26.0,25.725
15307,26.0,25.827,27.0,27.399
15308,27.0,28.138,25.0,23.84
15309,25.0,24.924,16.0,17.156
15310,16.0,17.021,6.0,7.405
15311,6.0,7.41,4.0,4.232
15312,4.0,4.465,3.0,1.18
15313,3.0,2.476,2.0,2.003
15314,2.0,2.023,9.0,8.77
15315,9.0,8.597,27.0,26.231
15316,27.0,26.675,21.0,22.93
15317,21.0,23.221,30.0,31.511
15318,30.0,31.447,26.0,26.789
15319,26.0,28.257,23.0,24.241
15320,23.0,23.788,29.0,26.877
15321,29.0,27.38,23.0,21.097
15322,23.0,17.654,27.0,28.916
15323,27.0,28.235,27.0,26.757
15324,27.0,26.676,20.0,21.066
15325,20.0,20.831,20.0,22.21
15326,20.0,22.339,32.0,31.599
15327,32.0,31.713,32.0,31.901
15328,32.0,31.813,30.0,31.678
15329,30.0,32.061,25.0,24.089
15330,25.0,24.265,22.0,23.334
15331,22.0,23.288,36.0,34.264
15332,36.0,33.947,23.0,23.652
15333,23.0,23.588,17.0,17.469
15334,17.0,16.931,12.0,12.222
15335,12.0,12.189,6.0,6.264
15336,6.0,6.327,2.0,1.704
15337,2.0,1.802,0.0,0.374
15338,0.0,0.356,7.0,7.991
15339,7.0,8.064,26.0,25.284
15340,26.0,25.425,21.0,22.868
15341,21.0,23.215,28.0,29.57
15342,28.0,29.778,33.0,31.868
15343,33.0,32.198,19.0,20.181
15344,19.0,19.584,25.0,23.343
15345,25.0,23.293,25.0,22.541
15346,25.0,22.386,28.0,29.4
15347,28.0,29.384,29.0,29.023
15348,29.0,29.132,23.0,24.273
15349,23.0,24.39,23.0,25.499
15350,23.0,25.435,36.0,35.35
15351,36.0,33.881,34.0,36.485
15352,34.0,34.842,37.0,36.744
15353,37.0,36.407,30.0,27.94
15354,30.0,23.616,21.0,25.392
15355,21.0,22.556,36.0,34.972
15356,36.0,34.957,29.0,27.827
15357,29.0,28.087,19.0,19.56
15358,19.0,19.984,8.0,7.955
15359,8.0,7.908,7.0,6.979
15360,7.0,6.835,1.0,1.269
15361,1.0,1.193,3.0,2.557
15362,3.0,2.592,5.0,6.678
15363,5.0,6.994,26.0,24.829
15364,26.0,25.272,27.0,26.944
15365,27.0,26.787,32.0,32.054
15366,32.0,31.956,27.0,29.468
15367,27.0,29.143,25.0,24.524
15368,25.0,24.578,21.0,21.09
15369,21.0,21.042,26.0,23.78
15370,26.0,18.87,35.0,32.292
15371,35.0,33.44,26.0,26.108
15372,26.0,26.349,28.0,27.424
15373,28.0,27.128,24.0,25.417
15374,24.0,25.573,39.0,37.649
15375,39.0,37.883,37.0,36.315
15376,37.0,36.468,39.0,37.961
15377,39.0,37.769,19.0,20.644
15378,19.0,20.588,28.0,27.708
15379,28.0,27.91,35.0,33.67
15380,35.0,33.592,21.0,22.811
15381,21.0,25.558,22.0,23.982
15382,22.0,23.416,11.0,10.186
15383,11.0,10.195,5.0,4.738
15384,5.0,4.651,1.0,0.933
15385,1.0,0.906,1.0,1.33
15386,1.0,1.209,8.0,8.712
15387,8.0,10.028,26.0,23.723
15388,26.0,25.236,32.0,30.516
15389,32.0,30.76,33.0,32.936
15390,33.0,32.883,34.0,33.807
15391,34.0,33.459,19.0,19.713
15392,19.0,19.696,19.0,18.563
15393,19.0,18.697,18.0,17.892
15394,18.0,17.859,28.0,29.849
15395,28.0,29.843,28.0,27.206
15396,28.0,27.466,20.0,21.586
15397,20.0,21.733,30.0,29.069
15398,30.0,29.336,36.0,36.293
15399,36.0,36.27,33.0,33.617
15400,33.0,33.365,35.0,35.712
15401,35.0,35.414,25.0,25.971
15402,25.0,27.694,29.0,26.051
15403,29.0,27.838,31.0,30.624
15404,31.0,30.968,28.0,26.757
15405,28.0,26.966,16.0,18.111
15406,16.0,22.169,9.0,7.78
15407,9.0,8.783,5.0,4.656
15408,5.0,4.7,3.0,2.601
15409,3.0,2.585,1.0,1.27
15410,1.0,1.104,9.0,8.453
15411,9.0,8.809,25.0,25.397
15412,25.0,25.467,30.0,29.176
15413,30.0,29.268,32.0,31.584
15414,32.0,31.713,28.0,28.041
15415,28.0,27.847,19.0,19.284
15416,19.0,20.109,18.0,18.63
15417,18.0,18.422,16.0,17.045
15418,16.0,17.206,40.0,37.12
15419,40.0,37.08,27.0,27.963
15420,27.0,27.95,21.0,22.97
15421,21.0,23.044,32.0,30.675
15422,32.0,30.58,34.0,33.182
15423,34.0,33.118,32.0,32.552
15424,32.0,34.065,35.0,37.317
15425,35.0,35.875,22.0,21.956
15426,22.0,21.705,22.0,23.459
15427,22.0,26.073,31.0,31.07
15428,31.0,31.051,22.0,23.174
15429,22.0,23.295,24.0,23.399
15430,24.0,23.476,10.0,10.255
15431,10.0,10.31,3.0,3.339
15432,3.0,3.357,1.0,0.932
15433,1.0,1.011,3.0,2.525
15434,3.0,2.493,10.0,9.551
15435,10.0,9.562,24.0,24.145
15436,24.0,24.327,31.0,30.307
15437,31.0,30.197,37.0,35.811
15438,37.0,35.28,29.0,29.504
15439,29.0,28.62,20.0,19.728
15440,20.0,19.689,19.0,19.28
15441,19.0,19.007,20.0,19.472
15442,20.0,19.09,30.0,31.006
15443,30.0,30.786,24.0,25.625
15444,24.0,25.681,25.0,26.164
15445,25.0,26.359,30.0,28.819
15446,30.0,29.186,36.0,35.714
15447,36.0,35.37,37.0,36.725
15448,37.0,36.637,38.0,38.164
15449,38.0,37.916,28.0,26.667
15450,28.0,26.803,27.0,27.488
15451,27.0,27.506,35.0,33.634
15452,35.0,33.72,32.0,30.348
15453,32.0,30.753,18.0,20.055
15454,18.0,20.269,13.0,11.631
15455,13.0,11.935,5.0,5.058
15456,5.0,5.042,0.0,0.331
15457,0.0,0.341,1.0,1.326
15458,1.0,1.965,6.0,7.103
15459,6.0,7.444,24.0,22.599
15460,24.0,23.648,26.0,25.565
15461,26.0,25.198,34.0,34.17
15462,34.0,33.468,32.0,30.826
15463,32.0,30.949,17.0,18.537
15464,17.0,18.17,23.0,22.994
15465,23.0,23.13,18.0,17.715
15466,18.0,17.728,31.0,30.438
15467,31.0,31.0,23.0,23.28
15468,23.0,23.33,28.0,27.097
15469,28.0,26.965,25.0,25.736
15470,25.0,25.449,36.0,35.674
15471,36.0,35.813,36.0,35.417
15472,36.0,35.332,37.0,36.965
15473,37.0,36.8,23.0,23.57
15474,23.0,23.606,25.0,23.613
15475,25.0,23.759,28.0,29.012
15476,28.0,31.146,22.0,24.657
15477,22.0,24.171,18.0,18.002
15478,18.0,17.894,9.0,9.452
15479,9.0,9.354,4.0,4.007
15480,4.0,4.035,1.0,1.052
15481,1.0,1.058,3.0,2.777
15482,3.0,2.952,11.0,9.744
15483,11.0,8.244,23.0,24.087
15484,23.0,23.356,25.0,25.605
15485,25.0,25.673,32.0,32.348
15486,32.0,32.281,22.0,24.961
15487,22.0,23.484,20.0,20.637
15488,20.0,20.482,25.0,23.852
15489,25.0,23.787,12.0,12.718
15490,12.0,12.36,35.0,33.745
15491,35.0,34.011,21.0,21.366
15492,21.0,20.934,21.0,22.681
15493,21.0,22.332,25.0,24.906
15494,25.0,25.044,33.0,32.888
15495,33.0,31.826,35.0,32.879
15496,35.0,34.213,32.0,33.431
15497,32.0,33.367,20.0,21.532
15498,20.0,21.408,31.0,30.726
15499,31.0,30.609,36.0,33.223
15500,36.0,32.825,23.0,23.698
15501,23.0,23.475,19.0,18.938
15502,19.0,19.812,10.0,10.041
15503,10.0,9.978,9.0,8.599
15504,9.0,8.493,0.0,0.395
15505,0.0,1.13,3.0,2.306
15506,3.0,2.27,12.0,10.393
15507,12.0,11.452,19.0,21.964
15508,19.0,20.2,29.0,28.459
15509,29.0,28.884,33.0,33.19
15510,33.0,32.978,29.0,28.132
15511,29.0,28.967,17.0,18.071
15512,17.0,20.836,19.0,17.814
15513,19.0,18.533,17.0,17.213
15514,17.0,17.159,34.0,33.453
15515,34.0,33.596,22.0,22.463
15516,22.0,22.331,21.0,23.341
15517,21.0,23.23,29.0,28.236
15518,29.0,28.263,35.0,34.352
15519,35.0,34.298,36.0,36.335
15520,36.0,35.839,34.0,35.084
15521,34.0,35.195,23.0,24.844
15522,23.0,24.615,28.0,27.276
15523,28.0,27.313,32.0,31.85
15524,32.0,31.616,27.0,26.104
15525,27.0,26.348,18.0,18.127
15526,18.0,17.986,10.0,9.898
15527,10.0,9.819,8.0,7.394
15528,8.0,7.55,2.0,2.087
15529,2.0,1.955,1.0,1.487
15530,1.0,1.616,12.0,11.185
15531,12.0,11.216,25.0,24.878
15532,25.0,25.198,31.0,29.808
15533,31.0,29.584,33.0,32.773
15534,33.0,32.969,35.0,33.72
15535,35.0,33.991,19.0,20.08
15536,19.0,19.719,20.0,19.829
15537,20.0,19.511,19.0,17.662
15538,19.0,18.898,32.0,32.461
15539,32.0,32.277,24.0,24.429
15540,24.0,24.381,22.0,23.333
15541,22.0,25.524,27.0,25.168
15542,27.0,26.734,34.0,33.575
15543,34.0,33.777,34.0,34.363
15544,34.0,33.897,37.0,36.745
15545,37.0,36.551,27.0,26.305
15546,27.0,26.368,23.0,24.153
15547,23.0,26.043,35.0,29.894
15548,35.0,33.2,21.0,22.77
15549,21.0,23.45,22.0,21.651
15550,22.0,21.381,5.0,8.385
15551,5.0,6.518,8.0,7.853
15552,8.0,7.868,3.0,2.624
15553,3.0,2.594,2.0,2.329
15554,2.0,2.065,12.0,11.395
15555,12.0,11.629,27.0,26.045
15556,27.0,26.339,27.0,27.873
15557,27.0,27.695,37.0,36.1
15558,37.0,36.249,34.0,33.41
15559,34.0,33.121,21.0,21.12
15560,21.0,21.052,20.0,19.074
15561,20.0,19.005,15.0,15.77
15562,15.0,15.867,33.0,32.981
15563,33.0,33.061,23.0,23.575
15564,23.0,24.126,32.0,27.271
15565,32.0,30.307,23.0,23.996
15566,23.0,24.329,35.0,35.225
15567,35.0,35.06,32.0,32.61
15568,32.0,32.294,37.0,36.81
15569,37.0,36.789,29.0,27.199
15570,29.0,26.913,27.0,27.383
15571,27.0,27.466,28.0,29.392
15572,28.0,29.281,27.0,26.476
15573,27.0,26.755,18.0,18.97
15574,18.0,19.556,10.0,10.216
15575,10.0,10.103,5.0,4.783
15576,5.0,4.69,3.0,2.54
15577,3.0,2.542,3.0,2.801
15578,3.0,2.703,9.0,9.023
15579,9.0,9.01,28.0,27.785
15580,28.0,27.037,33.0,30.805
15581,33.0,27.337,33.0,32.773
15582,33.0,33.109,26.0,27.244
15583,26.0,27.483,24.0,23.463
15584,24.0,23.282,12.0,14.925
15585,12.0,14.947,18.0,18.203
15586,18.0,18.336,32.0,31.125
15587,32.0,31.061,23.0,24.565
15588,23.0,24.082,21.0,22.451
15589,21.0,23.532,25.0,23.741
15590,25.0,24.829,35.0,33.538
15591,35.0,33.429,29.0,30.372
15592,29.0,30.546,29.0,32.225
15593,29.0,32.203,25.0,24.301
15594,25.0,24.276,20.0,20.696
15595,20.0,20.926,24.0,25.652
15596,24.0,25.386,18.0,18.816
15597,18.0,18.747,18.0,18.491
15598,18.0,18.904,10.0,9.749
15599,10.0,9.687,4.0,4.01
15600,4.0,3.941,0.0,0.333
15601,0.0,0.328,2.0,1.859
15602,2.0,1.986,13.0,11.035
15603,13.0,11.022,22.0,22.242
15604,22.0,22.127,35.0,33.202
15605,35.0,33.309,38.0,36.459
15606,38.0,36.432,23.0,25.486
15607,23.0,25.139,24.0,22.578
15608,24.0,22.697,14.0,15.447
15609,14.0,15.608,15.0,16.468
15610,15.0,16.573,31.0,31.801
15611,31.0,31.84,24.0,24.55
15612,24.0,24.439,27.0,26.973
15613,27.0,26.649,24.0,24.809
15614,24.0,24.655,34.0,34.595
15615,34.0,34.443,38.0,38.267
15616,38.0,38.604,37.0,35.737
15617,37.0,36.91,31.0,29.405
15618,31.0,29.394,29.0,28.09
15619,29.0,28.146,32.0,31.79
15620,32.0,31.784,28.0,29.396
15621,28.0,29.086,22.0,22.666
15622,22.0,22.264,8.0,8.252
15623,8.0,8.294,9.0,8.4
15624,9.0,8.411,0.0,0.368
15625,0.0,0.514,2.0,1.703
15626,2.0,1.66,9.0,8.569
15627,9.0,7.857,28.0,24.322
15628,28.0,26.661,26.0,26.311
15629,26.0,25.938,37.0,36.412
15630,37.0,35.842,33.0,32.701
15631,33.0,32.295,21.0,21.073
15632,21.0,20.827,19.0,19.587
15633,19.0,19.676,19.0,18.895
15634,19.0,18.806,28.0,28.847
15635,28.0,29.308,29.0,28.209
15636,29.0,28.012,25.0,25.722
15637,25.0,25.736,28.0,28.385
15638,28.0,28.277,38.0,36.701
15639,38.0,36.172,33.0,32.36
15640,33.0,32.686,37.0,37.455
15641,37.0,37.524,25.0,24.504
15642,25.0,24.299,23.0,23.736
15643,23.0,24.491,31.0,30.871
15644,31.0,30.753,24.0,23.494
15645,24.0,23.633,17.0,17.848
15646,17.0,17.741,6.0,6.125
15647,6.0,6.075,7.0,7.199
15648,7.0,7.43,2.0,2.454
15649,2.0,2.538,4.0,3.351
15650,4.0,3.418,10.0,10.102
15651,10.0,10.317,27.0,25.186
15652,27.0,26.492,27.0,26.696
15653,27.0,26.935,33.0,33.204
15654,33.0,33.127,25.0,26.212
15655,25.0,26.09,24.0,23.211
15656,24.0,22.999,22.0,21.507
15657,22.0,21.597,13.0,14.346
15658,13.0,16.845,33.0,33.462
15659,33.0,33.18,22.0,21.51
15660,22.0,21.499,23.0,23.365
15661,23.0,23.198,19.0,21.069
15662,19.0,21.652,31.0,31.904
