,label,1hour_prediction,label,2hour_prediction
10828,0.0,0.293,1.0,0.89
10829,1.0,1.011,13.0,12.288
10830,13.0,12.241,23.0,22.575
10831,23.0,22.543,33.0,34.036
10832,33.0,34.104,42.0,40.969
10833,42.0,41.293,39.0,39.503
10834,39.0,39.828,30.0,29.699
10835,30.0,29.864,31.0,31.126
10836,31.0,31.18,29.0,29.764
10837,29.0,29.578,36.0,34.313
10838,36.0,33.765,28.0,27.565
10839,28.0,27.934,25.0,25.318
10840,25.0,24.828,21.0,21.756
10841,21.0,21.482,20.0,21.727
10842,20.0,21.093,37.0,36.873
10843,37.0,36.834,29.0,30.115
10844,29.0,30.198,29.0,28.984
10845,29.0,29.199,29.0,28.883
10846,29.0,29.039,31.0,28.886
10847,31.0,29.436,18.0,17.612
10848,18.0,17.298,5.0,5.14
10849,5.0,5.217,4.0,3.482
10850,4.0,3.574,1.0,1.183
10851,1.0,1.281,1.0,1.04
10852,1.0,0.933,2.0,2.432
10853,2.0,2.346,9.0,8.971
10854,9.0,9.275,21.0,21.595
10855,21.0,21.772,40.0,39.053
10856,40.0,39.588,46.0,43.965
10857,46.0,44.019,39.0,39.036
10858,39.0,39.629,31.0,30.846
10859,31.0,31.111,32.0,31.907
10860,32.0,31.738,34.0,33.01
10861,34.0,32.822,35.0,34.062
10862,35.0,34.263,25.0,25.953
10863,25.0,25.914,23.0,25.185
10864,23.0,23.805,24.0,22.987
10865,24.0,21.828,24.0,24.475
10866,24.0,24.404,33.0,34.295
10867,33.0,34.428,28.0,29.402
10868,28.0,29.579,29.0,29.125
10869,29.0,28.889,28.0,28.175
10870,28.0,28.395,29.0,28.287
10871,29.0,28.272,15.0,14.727
10872,15.0,14.387,5.0,5.217
10873,5.0,5.402,4.0,4.55
10874,4.0,4.488,2.0,1.817
10875,2.0,1.836,1.0,1.097
10876,1.0,1.221,3.0,2.928
10877,3.0,2.952,9.0,9.694
10878,9.0,10.144,26.0,24.658
10879,26.0,24.725,36.0,35.337
10880,36.0,35.376,40.0,40.005
10881,40.0,40.156,40.0,41.089
10882,40.0,41.247,31.0,30.324
10883,31.0,30.444,30.0,30.747
10884,30.0,30.504,33.0,32.666
10885,33.0,32.728,33.0,32.729
10886,33.0,32.672,29.0,28.522
10887,29.0,28.642,25.0,25.202
10888,25.0,25.314,26.0,25.435
10889,26.0,25.226,25.0,24.473
10890,25.0,24.841,29.0,30.505
10891,29.0,32.531,33.0,32.253
10892,33.0,33.324,28.0,27.954
10893,28.0,28.046,28.0,27.938
10894,28.0,27.988,29.0,28.501
10895,29.0,28.642,16.0,15.588
10896,16.0,15.725,9.0,8.014
10897,9.0,8.144,2.0,2.925
10898,2.0,2.869,0.0,0.655
10899,0.0,0.662,2.0,1.809
10900,2.0,1.739,3.0,2.986
10901,3.0,2.901,12.0,11.818
10902,12.0,11.633,21.0,22.019
10903,21.0,21.665,40.0,37.498
10904,40.0,38.856,41.0,40.831
10905,41.0,40.86,42.0,41.252
10906,42.0,41.765,29.0,28.866
10907,29.0,29.039,29.0,31.04
10908,29.0,29.96,34.0,33.304
10909,34.0,33.472,34.0,33.726
10910,34.0,33.721,27.0,27.075
10911,27.0,27.043,29.0,28.377
10912,29.0,28.48,18.0,19.6
10913,18.0,19.395,28.0,26.648
10914,28.0,26.393,33.0,33.87
10915,33.0,33.96,27.0,28.749
10916,27.0,32.151,28.0,29.318
10917,28.0,32.004,29.0,27.238
10918,29.0,26.568,27.0,26.193
10919,27.0,26.822,11.0,10.898
10920,11.0,10.73,7.0,7.546
10921,7.0,7.548,3.0,3.872
10922,3.0,3.446,1.0,1.244
10923,1.0,1.177,1.0,0.651
10924,1.0,0.657,0.0,0.362
10925,0.0,0.359,14.0,13.274
10926,14.0,13.337,22.0,21.265
10927,22.0,21.073,36.0,35.687
10928,36.0,35.659,36.0,36.347
10929,36.0,36.539,44.0,43.434
10930,44.0,43.687,26.0,26.692
10931,26.0,26.784,30.0,29.583
10932,30.0,29.227,28.0,28.49
10933,28.0,28.661,30.0,29.674
10934,30.0,29.573,24.0,24.844
10935,24.0,24.583,25.0,24.444
10936,25.0,24.638,23.0,22.77
10937,23.0,22.605,26.0,24.897
10938,26.0,24.705,33.0,32.942
10939,33.0,32.843,34.0,31.022
10940,34.0,32.802,27.0,28.094
10941,27.0,28.21,27.0,28.01
10942,27.0,27.797,22.0,23.119
10943,22.0,22.586,11.0,11.526
10944,11.0,11.309,11.0,10.304
10945,11.0,10.352,2.0,2.198
10946,2.0,2.162,2.0,1.936
10947,2.0,2.013,1.0,1.158
10948,1.0,1.095,1.0,1.552
10949,1.0,1.476,12.0,11.442
10950,12.0,11.248,20.0,19.922
10951,20.0,20.078,33.0,33.43
10952,33.0,33.766,41.0,40.132
10953,41.0,39.942,44.0,43.146
10954,44.0,41.912,28.0,28.195
10955,28.0,27.597,34.0,29.202
10956,34.0,31.726,27.0,28.444
10957,27.0,29.289,34.0,31.613
10958,34.0,33.645,25.0,24.87
10959,25.0,24.828,24.0,23.55
10960,24.0,23.721,17.0,17.571
10961,17.0,19.398,20.0,23.134
10962,20.0,20.991,39.0,38.051
10963,39.0,38.172,30.0,30.288
10964,30.0,30.301,27.0,27.275
10965,27.0,27.436,29.0,28.943
10966,29.0,29.135,23.0,23.493
10967,23.0,23.378,14.0,13.95
10968,14.0,13.214,7.0,8.04
10969,7.0,7.429,6.0,5.717
10970,6.0,5.485,1.0,1.15
10971,1.0,1.361,1.0,1.512
10972,1.0,1.314,3.0,3.618
10973,3.0,3.929,13.0,11.47
10974,13.0,12.46,24.0,23.66
10975,24.0,23.294,39.0,38.353
10976,39.0,38.461,37.0,37.372
10977,37.0,37.681,42.0,42.381
10978,42.0,43.715,30.0,28.217
10979,30.0,29.516,29.0,29.0
10980,29.0,28.799,30.0,30.376
10981,30.0,31.234,36.0,33.409
10982,36.0,35.309,29.0,28.136
10983,29.0,28.188,26.0,25.543
10984,26.0,25.325,23.0,23.512
10985,23.0,23.638,24.0,24.372
10986,24.0,24.15,34.0,34.603
10987,34.0,34.926,34.0,32.808
10988,34.0,32.875,27.0,27.656
10989,27.0,27.86,31.0,30.159
10990,31.0,30.14,24.0,24.953
10991,24.0,25.026,19.0,18.492
10992,19.0,18.618,9.0,9.093
10993,9.0,8.692,5.0,4.281
10994,5.0,3.987,0.0,0.463
10995,0.0,0.123,1.0,1.118
10996,1.0,1.174,3.0,2.957
10997,3.0,2.875,10.0,9.746
10998,10.0,9.752,18.0,18.622
10999,18.0,18.623,34.0,35.306
11000,34.0,35.383,40.0,40.036
11001,40.0,39.873,51.0,48.238
11002,51.0,48.0,28.0,27.937
11003,28.0,27.95,28.0,28.247
11004,28.0,28.352,33.0,32.813
11005,33.0,33.071,33.0,32.443
11006,33.0,32.208,27.0,26.941
11007,27.0,26.706,26.0,25.976
11008,26.0,25.988,22.0,21.441
11009,22.0,21.755,21.0,21.955
11010,21.0,21.581,36.0,36.698
11011,36.0,36.326,32.0,31.875
11012,32.0,31.629,25.0,26.499
11013,25.0,26.407,27.0,27.955
11014,27.0,27.837,30.0,28.634
11015,30.0,28.838,21.0,21.047
11016,21.0,20.962,7.0,8.13
11017,7.0,7.961,5.0,4.238
11018,5.0,4.644,1.0,1.236
11019,1.0,1.284,1.0,1.026
11020,1.0,0.963,3.0,2.657
11021,3.0,2.659,9.0,9.652
11022,9.0,10.747,24.0,21.734
11023,24.0,23.555,38.0,37.33
11024,38.0,37.426,43.0,41.753
11025,43.0,41.652,40.0,40.632
11026,40.0,40.606,27.0,27.618
11027,27.0,27.42,26.0,26.457
11028,26.0,27.665,30.0,32.105
11029,30.0,31.082,34.0,33.46
11030,34.0,33.487,22.0,23.503
11031,22.0,23.708,27.0,25.75
11032,27.0,25.985,22.0,21.807
11033,22.0,22.505,23.0,23.277
11034,23.0,23.317,40.0,38.692
11035,40.0,39.018,29.0,29.805
11036,29.0,29.751,27.0,27.452
11037,27.0,28.128,29.0,28.999
11038,29.0,29.005,25.0,25.729
11039,25.0,27.009,12.0,12.48
11040,12.0,12.325,9.0,9.43
11041,9.0,9.427,5.0,4.681
11042,5.0,4.568,0.0,0.426
11043,0.0,0.397,1.0,0.874
11044,1.0,0.892,0.0,0.339
11045,0.0,0.363,12.0,12.429
11046,12.0,12.469,24.0,23.263
11047,24.0,23.324,37.0,36.616
11048,37.0,36.577,38.0,37.837
11049,38.0,37.731,38.0,39.164
11050,38.0,39.157,31.0,30.097
11051,31.0,30.206,27.0,27.374
11052,27.0,27.463,30.0,30.07
11053,30.0,30.274,34.0,34.265
11054,34.0,33.853,27.0,26.507
11055,27.0,25.856,27.0,25.715
11056,27.0,26.627,23.0,23.176
11057,23.0,23.108,21.0,22.026
11058,21.0,22.232,39.0,37.399
11059,39.0,38.12,29.0,29.953
11060,29.0,29.554,27.0,27.765
11061,27.0,27.855,29.0,28.398
11062,29.0,28.703,26.0,26.478
11063,26.0,26.275,16.0,15.271
11064,16.0,15.337,8.0,8.42
11065,8.0,8.456,4.0,4.214
11066,4.0,4.104,0.0,0.257
11067,0.0,0.213,0.0,0.331
11068,0.0,0.306,2.0,1.676
11069,2.0,1.814,8.0,8.607
11070,8.0,8.806,26.0,24.932
11071,26.0,25.205,39.0,38.953
11072,39.0,39.051,38.0,38.299
11073,38.0,38.433,44.0,43.364
11074,44.0,43.022,28.0,28.226
11075,28.0,27.918,29.0,28.846
11076,29.0,29.114,34.0,33.402
11077,34.0,33.546,33.0,32.443
11078,33.0,32.374,27.0,27.092
11079,27.0,27.034,29.0,28.304
11080,29.0,28.457,21.0,21.341
11081,21.0,21.49,24.0,23.951
11082,24.0,24.092,37.0,36.673
11083,37.0,36.895,30.0,30.652
11084,30.0,30.488,27.0,27.654
11085,27.0,27.543,28.0,27.846
11086,28.0,27.748,23.0,24.152
11087,23.0,24.177,12.0,12.276
11088,12.0,12.111,10.0,9.48
11089,10.0,9.299,4.0,3.909
11090,4.0,3.802,1.0,1.183
11091,1.0,1.163,0.0,0.033
11092,0.0,0.032,0.0,0.336
11093,0.0,0.357,13.0,12.223
11094,13.0,12.525,20.0,19.996
11095,20.0,20.277,36.0,33.277
11096,36.0,35.021,33.0,34.755
11097,33.0,35.17,44.0,44.18
11098,44.0,44.618,30.0,27.673
11099,30.0,29.192,27.0,27.839
11100,27.0,27.623,27.0,28.119
11101,27.0,28.239,23.0,25.486
11102,23.0,26.546,34.0,31.574
11103,34.0,31.987,28.0,27.641
11104,28.0,27.664,24.0,23.909
11105,24.0,23.662,22.0,23.155
11106,22.0,22.351,38.0,37.561
11107,38.0,37.465,29.0,29.734
11108,29.0,29.78,28.0,28.247
11109,28.0,28.492,29.0,28.878
11110,29.0,28.729,20.0,21.697
11111,20.0,24.052,9.0,8.776
11112,9.0,8.816,9.0,8.897
11113,9.0,8.793,2.0,2.414
11114,2.0,2.326,3.0,2.61
11115,3.0,2.704,0.0,0.627
11116,0.0,0.427,6.0,5.252
11117,6.0,5.223,8.0,9.174
11118,8.0,9.242,24.0,22.978
11119,24.0,23.41,33.0,33.892
11120,33.0,33.761,38.0,38.345
11121,38.0,39.418,46.0,41.745
11122,46.0,45.085,30.0,29.511
11123,30.0,29.507,28.0,29.261
11124,28.0,29.148,32.0,31.878
11125,32.0,32.053,32.0,32.02
11126,32.0,31.578,27.0,26.968
11127,27.0,27.104,21.0,22.383
11128,21.0,23.954,21.0,19.088
11129,21.0,20.625,23.0,22.842
11130,23.0,22.839,33.0,33.944
11131,33.0,33.336,33.0,32.756
11132,33.0,32.594,25.0,26.33
11133,25.0,26.717,28.0,28.196
11134,28.0,27.868,29.0,26.971
11135,29.0,27.064,17.0,17.097
11136,17.0,16.917,8.0,8.814
11137,8.0,9.056,4.0,3.793
11138,4.0,4.438,2.0,1.418
11139,2.0,1.389,1.0,1.322
11140,1.0,2.054,4.0,3.518
11141,4.0,4.127,11.0,11.053
11142,11.0,10.841,25.0,24.029
11143,25.0,24.083,37.0,37.01
11144,37.0,37.054,36.0,36.55
11145,36.0,36.738,44.0,43.646
11146,44.0,43.244,31.0,30.534
11147,31.0,30.267,31.0,31.015
11148,31.0,30.427,30.0,30.993
11149,30.0,30.728,37.0,35.65
11150,37.0,35.808,29.0,28.229
11151,29.0,28.163,25.0,24.884
11152,25.0,24.978,22.0,22.597
11153,22.0,22.815,23.0,23.228
11154,23.0,23.378,38.0,36.726
11155,38.0,37.028,31.0,31.009
11156,31.0,31.064,28.0,29.074
11157,28.0,28.925,30.0,29.686
11158,30.0,29.602,23.0,24.349
11159,23.0,24.256,18.0,18.017
11160,18.0,18.172,7.0,9.323
11161,7.0,7.965,7.0,5.681
11162,7.0,5.946,0.0,0.216
11163,0.0,0.212,0.0,0.432
11164,0.0,0.385,4.0,3.906
11165,4.0,3.925,8.0,8.442
11166,8.0,8.544,23.0,21.664
11167,23.0,21.869,36.0,36.099
11168,36.0,36.127,35.0,36.544
11169,35.0,36.529,42.0,42.757
11170,42.0,42.998,28.0,28.487
11171,28.0,28.307,31.0,30.23
11172,31.0,30.284,36.0,34.036
11173,36.0,33.994,27.0,28.641
11174,27.0,28.467,29.0,28.393
11175,29.0,28.481,28.0,27.739
11176,28.0,27.858,23.0,22.654
11177,23.0,22.281,23.0,22.961
11178,23.0,22.717,38.0,37.564
11179,38.0,37.672,32.0,31.509
11180,32.0,31.522,27.0,27.62
11181,27.0,27.729,30.0,29.48
11182,30.0,29.713,27.0,26.918
11183,27.0,26.966,16.0,15.856
11184,16.0,16.006,11.0,10.484
11185,11.0,10.514,2.0,2.266
11186,2.0,2.159,1.0,1.047
11187,1.0,1.077,0.0,0.397
11188,0.0,0.337,5.0,4.489
11189,5.0,4.523,9.0,9.303
11190,9.0,9.617,23.0,22.669
11191,23.0,22.928,39.0,37.831
11192,39.0,38.145,40.0,40.145
11193,40.0,40.075,46.0,45.011
11194,46.0,45.094,25.0,26.086
11195,25.0,25.911,27.0,26.7
11196,27.0,27.018,27.0,28.576
11197,27.0,28.71,33.0,33.3
11198,33.0,33.697,29.0,28.293
11199,29.0,28.381,26.0,25.677
11200,26.0,24.762,25.0,21.212
11201,25.0,23.767,20.0,21.456
11202,20.0,23.228,34.0,36.93
11203,34.0,37.442,32.0,30.652
11204,32.0,30.79,28.0,29.023
11205,28.0,29.223,26.0,27.846
11206,26.0,26.958,29.0,27.712
11207,29.0,28.351,15.0,15.38
11208,15.0,15.199,11.0,10.492
11209,11.0,10.659,4.0,3.906
11210,4.0,3.981,0.0,0.427
11211,0.0,0.374,1.0,1.124
11212,1.0,1.184,1.0,1.541
11213,1.0,1.713,9.0,9.762
11214,9.0,9.791,22.0,22.366
11215,22.0,22.172,37.0,36.905
11216,37.0,36.851,41.0,40.487
11217,41.0,40.207,45.0,43.993
11218,45.0,43.978,31.0,30.36
11219,31.0,29.02,27.0,27.698
11220,27.0,27.24,27.0,28.181
11221,27.0,28.377,34.0,33.688
11222,34.0,34.198,28.0,27.534
11223,28.0,27.297,27.0,26.949
11224,27.0,26.669,24.0,23.268
11225,24.0,23.295,24.0,23.694
11226,24.0,23.794,33.0,34.101
11227,33.0,36.698,35.0,30.844
11228,35.0,33.675,27.0,27.342
11229,27.0,27.412,30.0,29.418
11230,30.0,29.167,26.0,26.389
11231,26.0,26.647,13.0,12.771
11232,13.0,12.83,11.0,10.525
11233,11.0,10.44,1.0,1.586
11234,1.0,1.381,0.0,0.234
11235,0.0,0.215,1.0,0.965
11236,1.0,0.907,2.0,2.352
11237,2.0,1.96,10.0,9.87
11238,10.0,10.068,21.0,21.606
11239,21.0,21.805,39.0,39.383
11240,39.0,39.531,41.0,40.288
11241,41.0,40.299,43.0,42.352
11242,43.0,42.486,30.0,29.285
11243,30.0,29.479,32.0,31.55
11244,32.0,31.437,31.0,31.316
11245,31.0,31.102,28.0,29.72
11246,28.0,29.515,31.0,29.771
11247,31.0,29.695,30.0,29.135
11248,30.0,29.09,23.0,23.09
11249,23.0,22.574,25.0,24.634
11250,25.0,24.688,33.0,34.363
11251,33.0,34.755,30.0,30.88
11252,30.0,30.862,30.0,29.646
11253,30.0,29.465,29.0,28.341
11254,29.0,28.138,27.0,26.702
11255,27.0,26.941,12.0,11.892
11256,12.0,11.871,9.0,9.355
11257,9.0,9.315,5.0,4.492
11258,5.0,3.575,0.0,0.631
11259,0.0,0.18,0.0,0.019
11260,0.0,0.027,0.0,0.45
11261,0.0,0.427,11.0,11.369
11262,11.0,11.367,22.0,21.92
11263,22.0,21.948,37.0,35.593
11264,37.0,36.65,36.0,36.86
11265,36.0,36.75,47.0,45.753
11266,47.0,45.724,26.0,26.765
11267,26.0,26.584,27.0,27.035
11268,27.0,27.393,24.0,26.007
11269,24.0,29.693,34.0,31.468
11270,34.0,33.396,24.0,25.217
11271,24.0,27.134,27.0,26.326
11272,27.0,26.217,24.0,23.613
11273,24.0,23.395,20.0,21.18
11274,20.0,21.128,32.0,34.112
11275,32.0,34.076,34.0,33.032
11276,34.0,32.948,27.0,28.019
11277,27.0,27.693,30.0,29.159
11278,30.0,29.313,27.0,25.716
11279,27.0,25.693,12.0,11.916
11280,12.0,11.945,8.0,8.29
11281,8.0,8.374,2.0,1.989
11282,2.0,1.912,2.0,1.898
11283,2.0,1.928,1.0,1.245
11284,1.0,1.161,2.0,2.639
11285,2.0,2.688,12.0,11.548
11286,12.0,11.626,21.0,20.536
11287,21.0,20.411,33.0,33.747
11288,33.0,33.73,38.0,38.466
11289,38.0,38.533,47.0,45.378
11290,47.0,45.436,27.0,27.537
11291,27.0,27.544,32.0,30.469
11292,32.0,31.183,34.0,32.924
11293,34.0,32.78,27.0,28.885
11294,27.0,28.61,27.0,27.116
11295,27.0,27.209,30.0,28.349
11296,30.0,28.366,17.0,18.188
11297,17.0,17.871,21.0,21.624
11298,21.0,23.447,36.0,35.058
11299,36.0,36.029,31.0,31.293
11300,31.0,30.968,29.0,28.989
11301,29.0,29.169,29.0,29.027
11302,29.0,29.011,25.0,25.094
11303,25.0,24.919,9.0,9.575
11304,9.0,9.52,11.0,11.386
11305,11.0,11.297,3.0,2.724
11306,3.0,2.784,1.0,0.842
11307,1.0,0.844,4.0,3.053
11308,4.0,3.07,1.0,1.646
11309,1.0,1.825,13.0,12.54
11310,13.0,12.423,22.0,22.264
11311,22.0,22.226,39.0,38.834
11312,39.0,37.673,39.0,39.029
11313,39.0,38.893,43.0,42.981
11314,43.0,42.951,28.0,28.336
11315,28.0,28.266,26.0,26.878
11316,26.0,27.118,29.0,29.693
11317,29.0,30.973,43.0,38.648
11318,43.0,39.978,25.0,25.955
11319,25.0,25.796,25.0,24.762
11320,25.0,24.79,23.0,23.331
11321,23.0,23.438,22.0,22.605
11322,22.0,22.861,39.0,37.867
11323,39.0,38.045,32.0,32.038
11324,32.0,31.768,27.0,27.643
11325,27.0,27.701,26.0,26.827
11326,26.0,26.745,23.0,23.243
11327,23.0,23.689,21.0,21.073
11328,21.0,20.862,8.0,8.865
11329,8.0,9.006,6.0,5.32
11330,6.0,5.519,1.0,0.853
11331,1.0,0.847,2.0,1.447
11332,2.0,1.51,4.0,3.762
11333,4.0,3.388,7.0,7.655
11334,7.0,7.773,18.0,19.333
11335,18.0,19.242,33.0,34.447
11336,33.0,34.386,41.0,40.832
11337,41.0,41.001,48.0,46.16
11338,48.0,46.347,32.0,30.937
11339,32.0,30.909,33.0,32.382
11340,33.0,31.93,31.0,30.71
11341,31.0,30.1,31.0,31.57
11342,31.0,31.306,28.0,27.036
11343,28.0,27.772,25.0,25.406
11344,25.0,25.412,19.0,19.718
11345,19.0,19.611,25.0,24.128
11346,25.0,24.026,35.0,35.012
11347,35.0,35.044,34.0,33.318
11348,34.0,33.29,28.0,28.31
11349,28.0,28.453,23.0,25.231
11350,23.0,25.536,26.0,24.846
11351,26.0,23.58,20.0,21.234
11352,20.0,19.769,10.0,10.979
11353,10.0,10.47,5.0,3.87
11354,5.0,2.897,0.0,1.732
11355,0.0,0.92,3.0,2.897
11356,3.0,2.881,0.0,1.006
11357,0.0,1.008,11.0,10.617
11358,11.0,10.498,22.0,21.171
11359,22.0,21.188,40.0,38.952
11360,40.0,38.614,39.0,39.62
11361,39.0,39.681,45.0,44.446
11362,45.0,44.781,30.0,29.233
11363,30.0,29.246,24.0,25.969
11364,24.0,25.836,30.0,31.5
11365,30.0,31.792,36.0,34.58
11366,36.0,35.199,29.0,28.443
11367,29.0,28.001,20.0,22.334
11368,20.0,21.908,23.0,22.267
11369,23.0,22.845,26.0,25.079
11370,26.0,25.449,37.0,36.289
11371,37.0,36.167,31.0,31.156
11372,31.0,30.961,26.0,26.677
11373,26.0,28.194,29.0,26.937
11374,29.0,28.599,24.0,24.692
11375,24.0,24.701,17.0,17.279
11376,17.0,17.349,12.0,11.195
11377,12.0,11.174,4.0,4.1
11378,4.0,4.17,0.0,0.45
11379,0.0,0.387,1.0,1.101
11380,1.0,1.127,0.0,0.747
11381,0.0,0.844,12.0,11.802
11382,12.0,11.879,23.0,21.941
11383,23.0,21.765,37.0,36.889
11384,37.0,37.054,41.0,40.519
11385,41.0,40.599,40.0,40.767
11386,40.0,40.669,28.0,28.645
11387,28.0,28.677,30.0,28.714
11388,30.0,28.679,36.0,33.921
11389,36.0,34.022,28.0,29.175
11390,28.0,28.989,28.0,27.423
11391,28.0,27.727,27.0,26.855
11392,27.0,26.733,21.0,21.354
11393,21.0,21.504,25.0,24.85
11394,25.0,24.463,36.0,35.382
11395,36.0,35.183,29.0,29.9
11396,29.0,29.831,26.0,27.044
11397,26.0,27.006,28.0,27.668
11398,28.0,27.75,27.0,27.021
11399,27.0,26.785,17.0,16.717
11400,17.0,16.765,10.0,9.973
11401,10.0,10.211,2.0,2.625
11402,2.0,2.72,2.0,1.561
11403,2.0,0.836,2.0,1.114
11404,2.0,1.702,3.0,3.04
11405,3.0,2.568,9.0,9.056
11406,9.0,8.601,25.0,24.18
11407,25.0,22.093,35.0,38.435
11408,35.0,36.063,42.0,40.71
11409,42.0,41.123,44.0,43.283
11410,44.0,43.61,26.0,26.906
11411,26.0,26.83,30.0,30.05
11412,30.0,30.131,32.0,31.893
11413,32.0,32.07,31.0,31.562
11414,31.0,30.73,32.0,30.513
11415,32.0,30.496,27.0,27.509
11416,27.0,27.531,22.0,22.123
11417,22.0,21.955,25.0,24.718
11418,25.0,24.528,35.0,35.44
11419,35.0,35.488,29.0,29.713
11420,29.0,29.934,28.0,28.375
11421,28.0,28.593,27.0,25.722
11422,27.0,26.606,28.0,27.267
11423,28.0,27.32,13.0,12.789
11424,13.0,12.847,14.0,13.062
11425,14.0,12.919,1.0,1.673
11426,1.0,1.524,0.0,0.285
11427,0.0,0.295,0.0,0.018
11428,0.0,0.084,0.0,0.657
11429,0.0,0.207,10.0,10.535
11430,10.0,10.526,23.0,22.427
11431,23.0,22.342,38.0,36.843
11432,38.0,36.947,37.0,37.469
11433,37.0,37.408,39.0,40.576
11434,39.0,40.692,30.0,29.574
11435,30.0,29.256,31.0,29.947
11436,31.0,29.996,30.0,30.003
11437,30.0,29.983,27.0,27.909
11438,27.0,28.043,29.0,28.47
11439,29.0,28.399,25.0,25.469
11440,25.0,25.43,23.0,23.321
11441,23.0,22.933,21.0,21.83
11442,21.0,21.837,29.0,32.453
11443,29.0,32.475,26.0,28.229
11444,26.0,28.308,32.0,31.446
11445,32.0,31.646,31.0,29.579
11446,31.0,29.645,27.0,26.434
11447,27.0,25.86,10.0,10.43
11448,10.0,10.406,8.0,9.187
11449,8.0,9.296,2.0,2.012
11450,2.0,4.147,2.0,2.482
11451,2.0,2.04,2.0,2.082
11452,2.0,1.813,0.0,0.707
11453,0.0,0.723,10.0,10.434
11454,10.0,10.451,19.0,20.087
11455,19.0,20.149,35.0,34.928
11456,35.0,36.193,40.0,38.778
11457,40.0,39.536,41.0,41.462
11458,41.0,41.542,31.0,30.367
11459,31.0,30.286,41.0,37.538
11460,41.0,37.045,31.0,31.287
11461,31.0,31.034,32.0,31.41
11462,32.0,32.243,25.0,25.624
11463,25.0,25.985,24.0,24.065
11464,24.0,23.987,18.0,17.945
11465,18.0,17.831,19.0,20.342
11466,19.0,20.398,39.0,37.847
11467,39.0,38.068,31.0,31.006
11468,31.0,30.974,28.0,29.135
11469,28.0,31.567,29.0,28.874
11470,29.0,28.6,28.0,26.563
11471,28.0,27.267,7.0,7.47
11472,7.0,7.703,12.0,11.231
11473,12.0,11.449,3.0,3.242
11474,3.0,3.378,1.0,0.961
11475,1.0,1.005,1.0,0.977
11476,1.0,1.102,2.0,2.206
11477,2.0,2.131,11.0,10.784
11478,11.0,10.633,22.0,21.729
11479,22.0,22.103,39.0,38.329
11480,39.0,38.283,38.0,37.916
11481,38.0,38.304,42.0,41.977
11482,42.0,42.208,29.0,29.084
11483,29.0,28.899,33.0,31.714
11484,33.0,31.466,29.0,30.138
11485,29.0,29.734,33.0,33.145
11486,33.0,33.735,28.0,27.646
11487,28.0,27.596,27.0,26.335
11488,27.0,26.054,24.0,24.616
11489,24.0,24.91,26.0,25.143
11490,26.0,25.365,35.0,34.879
11491,35.0,34.895,29.0,30.018
11492,29.0,30.238,27.0,27.872
11493,27.0,27.912,27.0,27.278
11494,27.0,27.188,17.0,20.133
11495,17.0,26.65,29.0,29.906
11496,29.0,28.149,8.0,10.035
11497,8.0,9.5,12.0,9.349
11498,12.0,9.416,0.0,0.449
11499,0.0,0.377,0.0,0.371
11500,0.0,0.408,4.0,3.76
11501,4.0,3.697,9.0,9.452
11502,9.0,9.51,20.0,20.742
11503,20.0,20.666,35.0,35.641
11504,35.0,35.799,40.0,39.65
11505,40.0,39.563,44.0,43.37
11506,44.0,43.653,27.0,27.855
11507,27.0,27.773,32.0,31.183
11508,32.0,30.732,30.0,30.931
11509,30.0,30.265,35.0,33.997
11510,35.0,33.629,27.0,26.92
11511,27.0,26.915,25.0,25.362
11512,25.0,25.559,24.0,22.083
11513,24.0,22.12,19.0,20.455
11514,19.0,23.463,35.0,34.56
11515,35.0,35.765,28.0,31.123
11516,28.0,29.415,29.0,29.265
11517,29.0,29.486,36.0,33.264
11518,36.0,33.07,27.0,27.05
11519,27.0,27.326,21.0,20.691
11520,21.0,20.549,8.0,8.925
11521,8.0,8.952,5.0,5.395
11522,5.0,6.332,3.0,1.527
11523,3.0,2.445,1.0,0.975
11524,1.0,1.165,2.0,2.225
11525,2.0,2.234,10.0,10.196
11526,10.0,10.325,23.0,22.195
11527,23.0,22.224,38.0,37.364
11528,38.0,37.557,44.0,42.257
11529,44.0,42.253,39.0,40.006
11530,39.0,40.377,29.0,29.006
11531,29.0,28.954,28.0,28.274
11532,28.0,28.215,36.0,34.39
11533,36.0,34.557,28.0,28.797
11534,28.0,28.888,27.0,27.351
11535,27.0,27.459,27.0,26.215
11536,27.0,26.026,22.0,21.988
11537,22.0,22.365,23.0,22.942
11538,23.0,23.321,39.0,38.151
11539,39.0,38.431,32.0,31.92
11540,32.0,32.0,26.0,27.23
11541,26.0,27.118,29.0,28.86
11542,29.0,28.698,28.0,27.599
11543,28.0,27.679,16.0,15.836
11544,16.0,15.85,11.0,10.597
11545,11.0,10.295,4.0,4.268
11546,4.0,4.212,1.0,1.243
11547,1.0,1.268,1.0,0.993
11548,1.0,0.905,2.0,2.084
11549,2.0,1.874,11.0,11.492
11550,11.0,11.519,24.0,23.696
11551,24.0,23.481,37.0,36.833
11552,37.0,36.891,35.0,36.811
11553,35.0,36.561,45.0,45.013
11554,45.0,44.909,33.0,31.478
11555,33.0,31.687,28.0,28.698
11556,28.0,28.631,23.0,26.362
11557,23.0,26.507,37.0,36.017
11558,37.0,36.273,30.0,28.847
11559,30.0,28.845,24.0,24.617
11560,24.0,24.901,20.0,20.542
11561,20.0,20.903,27.0,25.737
11562,27.0,25.825,32.0,31.738
